CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfDD-Cases,SumOfDD-Units,SumOfDD-Cost,SumOfOther Cost,FirstOfDD Unique Consumers
St. Clair,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0,1140
St. Clair,Crisis Observation Care,762,,,Hour,0,0,0,0,1140
St. Clair,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0,0,1140
St. Clair,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0,1140
St. Clair,Outpatient Partial Hospitalization,912,,,Day,4,31,10003.16,55401.46,1140
St. Clair,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0,1140
St. Clair,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0,1140
St. Clair,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0,1140
St. Clair,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0,1140
St. Clair,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0,1140
St. Clair,Drug Screen for Methadone Clients Only,,80300,,per date of service,0,0,0,0,1140
St. Clair,Drug Screen for Methadone Clients Only,,80301,,per date of service,0,0,0,0,1140
St. Clair,Drug Screen for Methadone Clients Only,,80302,,each procedure,0,0,0,0,1140
St. Clair,Drug Screen for Methadone Clients Only,,80303,,per date of service ,0,0,0,0,1140
St. Clair,Drug Screen for Methadone Clients Only,,80304,,each procedure,0,0,0,0,1140
St. Clair,Interactive Complexity - Add On Code,,90785,,,0,0,0,650.72,1140
St. Clair,Assessment for Autism,,90785,U5,,0,0,0,0,1140
St. Clair,Interactive Complexity - Add On Code - SUD,,90785,HF,,0,0,0,0,1140
St. Clair,Assessment,,"90791
",,Encounter,19,19,11926.96,43067.38,1140
St. Clair,Assessment for Autism,,90791,U5,Encounter,0,0,0,1004.8,1140
St. Clair,Assessment,,90792,,Encounter,91,95,60251.05,287934.81,1140
St. Clair,Assessment for Autism,,90792,U5,Encounter,1,1,1004.8,2009.6,1140
St. Clair,Mental Health: Outpatient Care,,90832,,30 Minutes,57,193,16398.95,105565.82,1140
St. Clair,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0,0,1140
St. Clair,Assessment,,90833,,30 Minutes,0,0,0,0,1140
St. Clair,Assessment for Autism,,90833,U5,30 Minutes,0,0,0,0,1140
St. Clair,Mental Health: Outpatient Care,,90834,,45 Minutes,108,549,66060.88,736576.72,1140
St. Clair,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0,0,1140
St. Clair,Assessment,,90836,,45 Minutes,0,0,0,0,1140
St. Clair,Assessment for Autism,,90836,U5,45 Minutes,0,0,0,0,1140
St. Clair,Mental Health: Outpatient Care,,90837,,60 Minutes,69,614,125075.05,520667.15,1140
St. Clair,Substance abuse: Outpatient Care,,90837,HF,60 Minutes,0,0,0,0,1140
St. Clair,Assessment,,90838,,60 Minutes,0,0,0,0,1140
St. Clair,Assessment for Autism,,90838,U5,60 Minutes,0,0,0,0,1140
St. Clair,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,1,1,178.73,2056.01,1140
St. Clair,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0,0,1140
St. Clair,Therapy-Family Therapy,,90846,,Encounter,16,30,6843.91,24688.56,1140
St. Clair,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0,0,1140
St. Clair,Therapy-Family Therapy,,90847,,Encounter,67,351,60712.91,277310.06,1140
St. Clair,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0,0,0,0,1140
St. Clair,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0,1140
St. Clair,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0,1140
St. Clair,Therapy-Group Therapy,,90853,,Encounter,41,806,118292.38,761084.06,1140
St. Clair,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0,1140
St. Clair,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0,0,1140
St. Clair,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0,1140
St. Clair,Assessments-Other,,90887,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92507,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92508,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92521,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92522,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92523,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92524,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92526,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92607,,First Hour,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92609,,Encounter,0,0,0,0,1140
St. Clair,Speech & Language Therapy ,,92610,,Encounter,0,0,0,0,1140
St. Clair,Evaluation of Auditory Rehabilitation Status (Children's Waiver),,92626,,First Hour,0,0,0,0,1140
St. Clair,Evaluation of Auditory Rehabilitation Status (Children's Waiver),,92627,,Each Additional 15 Minutes,0,0,0,0,1140
St. Clair,Auditory Rehabilitation Preling Hearing Loss (Children's Waiver),,92630,,Encounter,0,0,0,0,1140
St. Clair,Auditory Rehabilitation; Post-Lingual Hearing Loss (Children's Waiver),,92633,,Encounter,0,0,0,0,1140
St. Clair,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,29,130,9879.77,10237.23,1140
St. Clair,Assessment for Autism,,96101,U5,Hour,3,8,1132.22,1132.22,1140
St. Clair,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0,679.33,1140
St. Clair,Assessment for Autism,,96102,U5,Hour,0,0,0,0,1140
St. Clair,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0,0,1140
St. Clair,Assessments-Other,,96105,,Encounter,0,0,0,0,1140
St. Clair,Assessments-Other,,96110,,Encounter,0,0,0,0,1140
St. Clair,Assessments-Other,,96111,,Encounter,0,0,0,0,1140
St. Clair,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0,1140
St. Clair,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0,0,1140
St. Clair,Assessment for Autism,,96118,U5,Hour,0,0,0,0,1140
St. Clair,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0,0,1140
St. Clair,Assessment for Autism,,96119,U5,Hour,0,0,0,0,1140
St. Clair,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0,0,1140
St. Clair,Assessments-Other,,96127,,,0,0,0,0,1140
St. Clair,Medication Administration,,96372,,Encounter,25,319,27557.3,219577.7,1140
St. Clair,Physical Therapy,,97001,,Encounter,0,0,0,0,1140
St. Clair,Physical Therapy,,97002,,Encounter,0,0,0,0,1140
St. Clair,Occupational Therapy,,97003,,Encounter,46,46,11515.89,15087.04,1140
St. Clair,Occupational Therapy,,97004,,Encounter,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97110,,15 Minutes,1,1,38.41,38.41,1140
St. Clair,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97124,,15 Minutes,7,364,4373.54,4373.54,1140
St. Clair,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97530,,15 Minutes,67,575,22406.34,23079.19,1140
St. Clair,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97533,,15 Minutes,29,347,14138.3,15714.35,1140
St. Clair,Occupational or Physical Therapy,,97535,,15 Minutes,29,182,7029.35,8834.7,1140
St. Clair,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational Therapy,,97755,,15 Minutes,0,0,0,0,1140
St. Clair,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,1140
St. Clair,Prosthetic Training (Children's Waiver),,97761,,15 Minutes,0,0,0,0,1140
St. Clair,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0,1140
St. Clair,Assessment or Health Services,,97802,,15 Minutes,0,0,0,0,1140
St. Clair,Assessment or Health Services,,97803,,15 Minutes,0,0,0,0,1140
St. Clair,Health Services,,97804,,30 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0,0,1140
St. Clair,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99201,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,1140
St. Clair,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,111.64,1140
St. Clair,Assessment for Autism,,99202,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,1140
St. Clair,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,1138.77,1140
St. Clair,Assessment for Autism,,99203,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,1140
St. Clair,New Patient Evaluation and Management,,99204,,Encounter,1,1,279.11,4041.52,1140
St. Clair,Assessment for Autism,,99204,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,1140
St. Clair,New Patient Evaluation and Management,,99205,,Encounter,0,0,0,2344.53,1140
St. Clair,Assessment for Autism,,99205,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,1140
St. Clair,Established Patient Evaluation and Management,,99211,,Encounter,20,23,4849.45,20328.29,1140
St. Clair,Assessment for Autism,,99211,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,1140
St. Clair,Established Patient Evaluation and Management,,99212,,Encounter,15,15,1682.51,3572.67,1140
St. Clair,Assessment for Autism,,99212,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,1140
St. Clair,Established Patient Evaluation and Management,,99213,,Encounter,316,761,139317.41,548779.43,1140
St. Clair,Assessment for Autism,,99213,U5,Encounter,2,10,1730.49,1730.49,1140
St. Clair,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,1140
St. Clair,Established Patient Evaluation and Management,,99214,,Encounter,375,1455,421636.85,1084917.27,1140
St. Clair,Assessment for Autism,,99214,U5,Encounter,6,38,12102.25,13776.92,1140
St. Clair,Substance Abuse: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,1140
St. Clair,Established Patient Evaluation and Management,,99215,,Encounter,18,24,11611.02,55863.42,1140
St. Clair,Assessment for Autism,,99215,U5,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99222,,50 Minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99231,,15 Minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99232,,25 minutes,0,0,0,0,1140
St. Clair,Additional Codes-Physician Services,,99233,,35 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99241,,15 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: New or Established Patient Evaluation and Management,,99241,HF,15 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99242,,30 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: New or Established Patient Evaluation and Management,,99242,HF,30 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99243,,40 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: New or Established Patient Evaluation and Management,,99243,HF,40 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99244,,60 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: New or Established Patient Evaluation and Management,,99244,HF,60 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99245,,80 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: New or Established Patient Evaluation and Management,,99245,HF,80 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99251,,20 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99252,,40 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99253,,55 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99254,,80 Minutes,0,0,0,0,1140
St. Clair,Physician Consultations,,99255,,110 Minutes,0,0,0,0,1140
St. Clair,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,1140
St. Clair,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0,1140
St. Clair,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,1140
St. Clair,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0,1140
St. Clair,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0,1140
St. Clair,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0,1140
St. Clair,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0,1140
St. Clair,Assessment,,99324,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99324,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99325,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99325,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99326,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99326,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99327,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99327,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99328,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99328,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99334,,Encounter,8,9,1574.19,1685.83,1140
St. Clair,Assessment for Autism,,99334,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99335,,Encounter,6,14,3539.13,5213.8,1140
St. Clair,Assessment for Autism,,99335,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99336,,Encounter,2,3,1395.56,1395.56,1140
St. Clair,Assessment for Autism,,99336,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99337,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99337,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99341,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99341,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99342,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99342,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99343,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99343,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99344,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99344,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99345,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99345,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99347,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99347,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99348,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99348,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99349,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99349,U5,Encounter,0,0,0,0,1140
St. Clair,Assessment,,99350,,Encounter,0,0,0,0,1140
St. Clair,Assessment for Autism,,99350,U5,Encounter,0,0,0,0,1140
St. Clair,Medication Administration,,99506,,Encounter,0,0,0,68.96,1140
St. Clair,Medication Management,,99605,,15 Minutes,0,0,0,0,1140
St. Clair,Transportation,,A0080,,Per mile,0,0,0,0,1140
St. Clair,Transportation,,A0090,,Per mile,0,0,0,0,1140
St. Clair,Transportation,,A0100,,Per one-way trip,0,0,0,0,1140
St. Clair,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0,0,1140
St. Clair,Transportation,,A0110,,Per one-way trip,0,0,0,0,1140
St. Clair,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0,0,1140
St. Clair,Transportation,,A0120,,Per one-way trip,0,0,0,0,1140
St. Clair,Transportation,,A0130,,Per one-way trip,0,0,0,0,1140
St. Clair,Transportation,,A0140,,Per one-way trip,0,0,0,0,1140
St. Clair,Transportation,,A0170,,,0,0,0,0,1140
St. Clair,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0,1140
St. Clair,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0,1140
St. Clair,Enhanced Medical Equipment-Supplies,,E1399,,Item,75,146,74406.63,80433.52,1140
St. Clair,Activity Therapy (Children's Waiver),,G0176,,Encounter,0,0,0,0,1140
St. Clair,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0,3111.35,1140
St. Clair,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0,0,1140
St. Clair,Assessment ,,H0002,,Encounter,0,0,0,494.67,1140
St. Clair,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0,1140
St. Clair,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0,1140
St. Clair,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0,1140
St. Clair,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0,0,1140
St. Clair,Crisis Residential Services,,H0018,,Day,7,77,13090.07,115100.37,1140
St. Clair,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0,0,1140
St. Clair,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0,0,1140
St. Clair,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0,0,1140
St. Clair,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0,1140
St. Clair,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0,1140
St. Clair,Prevention Services - Direct Model,,H0025,,Face to Face Contact,2,75,10800.76,187807.89,1140
St. Clair,Assessment ,,H0031,,Encounter,213,282,128790.37,814705.84,1140
St. Clair,Assessment for Autism,,H0031,U5,Encounter,84,124,35708.88,38980.26,1140
St. Clair,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,206,205,37277.34,37738.28,1140
St. Clair,Treatment Planning,,H0032,,Encounter,108,181,37085.84,90109.43,1140
St. Clair,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,10,18,4252.82,25751.78,1140
St. Clair,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0,1140
St. Clair,Health Services,,H0034,,15 Minutes,0,0,0,0,1140
St. Clair,Home Based Services,,H0036,,15 Minutes,24,3847,175210.94,1857330.83,1140
St. Clair,Home Based Services,,H0036,ST,15 Minutes,1,48,2144.73,12064.12,1140
St. Clair,Peer Directed and Operated Support Services,,H0038,,15 minutes,25,461,23420.12,276369.25,1140
St. Clair,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0,0,1140
St. Clair,Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0,1140
St. Clair,Peer Directed and Operated Support Services,,NA,,,0,0,0,285632,1140
St. Clair,Assertive Community Treatment (ACT),,H0039,,15 Minutes,2,265,10586.28,419067.29,1140
St. Clair,Community Living Supports in Independent living/own home,,H0043,,Per diem,72,23789,3040225.37,3273676.57,1140
St. Clair,Respite,,H0045,,Day,0,0,0,0,1140
St. Clair,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0,0,1140
St. Clair,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0,1140
St. Clair,Behavior Treatment Plan Review,,H2000,,Encounter,5,35,1316.24,1316.24,1140
