CMH Name,FirstOfService description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfMIC-Cost
Tuscola,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0,0
Tuscola,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0,0
Tuscola,Assessment,,T1001,,Encounter,0,0,0,0
Tuscola,Health Services,,T1002,,Up to 15 min,4,4,616,616
Tuscola,Respite Care,,T1005,,15 Minutes,14,1748,5453,5453
Tuscola,Respite Care,,T1005,TD,15 Minutes,0,0,0,0
Tuscola,Respite Care,,T1005,TE,15 Minutes,0,0,0,0
Tuscola,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,0
Tuscola,Substance Abuse: Treatment Planning,,T1007,HF,Encounter,0,0,0,0
Tuscola,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0,0,0,0
Tuscola,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0,0,0,0
Tuscola,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0
Tuscola,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,8,79,9579,9579
Tuscola,Targeted Case Management,,T1017,,15 minutes,12,437,42801,42801
Tuscola,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0,0,0,0
Tuscola,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,0,0,0,0
Tuscola,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Day,0,0,0,0
Tuscola,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Day,0,0,0,0
Tuscola,Assessments,,T1023,,Encounter,32,49,33540,33540
Tuscola,Prevention Services - Direct Model,,T1027,,15 Minutes,0,0,0,0
Tuscola,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,0
Tuscola,Transportation,,T2001,,Encounter,0,0,0,0
Tuscola,Substance Abuse Services: Transportation,,T2001,HF,Encounter,0,0,0,0
Tuscola,Transportation,,T2002,,Per Diem,0,0,0,0
Tuscola,Substance Abuse Services: Transportation,,T2002,HF,Per Diem,0,0,0,0
Tuscola,Transportation,,T2003,,Encounter / Trip,0,0,0,0
Tuscola,Substance Abuse Services: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0
Tuscola,Transportation,,T2004,,Encounter,0,0,0,0
Tuscola,Substance Abuse Services: Transportation,,T2004,HF,Encounter,0,0,0,0
Tuscola,Transportation,,T2005,,Encounter,0,0,0,0
Tuscola,Substance Abuse Services: Transportation,,T2005,HF,Encounter,0,0,0,0
Tuscola,Prevention Services - Direct Model,,T2024,,,0,0,0,0
Tuscola,Fiscal Intermediary Services,,T2025,,Month,45,297,2468,2468
Tuscola,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0,0
Tuscola,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0,0
Tuscola,Crisis Intervention,,T2034,,Day,0,0,0,0
Tuscola,Respite Care,,T2036,,Per session. One night = one session,2,17,1035,1035
Tuscola,Respite Care,,T2037,,Per session. One day/partial day = one session,1,5,193,193
Tuscola,Housing Assistance,,T2038,,Service,0,0,0,0
Tuscola,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0,0
Tuscola,Goods and Services,,T5999,HK,Per Item,0,0,0,0
Tuscola,Wraparound Services,,T5999,,Per Item,0,0,0,0
Tuscola,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0
Tuscola,Other,,,,,74,0,13512,13512
Tuscola,Aggregate for 'J' Codes,,ALL,,,0,0,0,0
Van Buren,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Day,0,0,0,0
Van Buren,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,100,,PT65,Day,0,0,0,0
Van Buren,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Day,5,56,49849,49848.7
Van Buren,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Day,9,46,34861,34860.85
Van Buren,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0,0
Van Buren,ECT Anesthesia,370,,,,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0,0
Van Buren,ECT Recovery Room,710,,,,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0
Van Buren,Crisis Observation Care,762,,,Hour,0,0,0,0
Van Buren,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0
Van Buren,Outpatient Partial Hospitalization,912,,,Day,0,0,0,0
Van Buren,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0
Van Buren,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0
Van Buren,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0
Van Buren,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0
Van Buren,Drug Screen for Methadone Clients Only,,80100,,Per Screen,0,0,0,0
Van Buren,Drug Screen for Methadone Clients Only,,80101,,Per Screen,0,0,0,0
Van Buren,Drug Screen for Methadone Clients Only,,80300,,per date of service,0,0,0,0
Van Buren,Drug Screen for Methadone Clients Only,,80301,,per date of service,0,0,0,0
Van Buren,Drug Screen for Methadone Clients Only,,80302,,each procedure,0,0,0,0
Van Buren,Drug Screen for Methadone Clients Only,,80303,,per date of service,0,0,0,0
Van Buren,Drug Screen for Methadone Clients Only,,80304,,each procedure,0,0,0,0
Van Buren,Interactive Complexity - Add On Code,,90785,,,0,0,0,0
Van Buren,Assessment for Autism,,90785,U5,,0,0,0,0
Van Buren,Interactive Complexity - Add On Code - SUD,,90785,HF,,0,0,0,0
Van Buren,Assessment,,90791,,Encounter,138,139,38967,38966.84
Van Buren,Assessment for Autism,,90791,U5,Encounter,2,3,906,905.98
Van Buren,Assessment,,90792,,Encounter,46,46,13082,13082.35
Van Buren,Assessment for Autism,,90792,U5,Encounter,0,0,0,0
Van Buren,Mental Health: Outpatient Care,,90832,,30 Minutes,58,174,16607,16607.16
Van Buren,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0,0
Van Buren,Assessment,,90833,,30 Minutes,0,0,0,0
Van Buren,Assessment for Autism,,90833,U5,30 Minutes,0,0,0,0
Van Buren,Mental Health: Outpatient Care,,90834,,45 Minutes,114,466,86266,86265.54
Van Buren,Substance abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0,0
Van Buren,Assessment,,90836,,45 Minutes,0,0,0,0
Van Buren,Assessment for Autism,,90836,U5,45 Minutes,0,0,0,0
Van Buren,Mental Health: Outpatient Care,,90837,,60 Minutes,60,215,60866,60866.37
Van Buren,Substance abuse: Outpatient Care,,90837,HF,60 Minutes,0,0,0,0
Van Buren,Assessment,,90838,,60 Minutes,0,0,0,0
Van Buren,Assessment for Autism,,90838,U5,60 Minutes,0,0,0,0
Van Buren,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,0,0,0,0
Van Buren,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0,0
Van Buren,Therapy-Family Therapy,,90846,,Encounter,19,59,8702,8702.41
Van Buren,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0,0
Van Buren,Therapy-Family Therapy,,90847,,Encounter,61,189,30041,30041.2
Van Buren,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0,0,0,0
Van Buren,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0
Van Buren,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0
Van Buren,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0
Van Buren,Therapy-Group Therapy,,90853,,Encounter,13,64,3797,3797.31
Van Buren,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0
Van Buren,Pharmacological Management (SED Waiver),,90863,,,0,0,0,0
Van Buren,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0,0
Van Buren,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0
Van Buren,Assessments-Other,,90887,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92507,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92508,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92521,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92522,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92523,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92524,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92526,,Encounter,0,0,0,0
Van Buren,Speech & Language Therapy,,92610,,Encounter,0,0,0,0
Van Buren,Psychological Testing PSYCH/PHYS,,96101,,Per Hour,12,35,6882,6881.62
Van Buren,Assessment for Autism,,96101,U5,Hour,3,5,916,916.04
Van Buren,Psychological Testing by Technician,,96102,,Per Hour,0,0,0,0
Van Buren,Assessment for Autism,,96102,U5,Hour,0,0,0,0
Van Buren,Psychological Testing by Comp,,96103,,Per Hour,0,0,0,0
Van Buren,Assessments-Other,,96105,,Encounter,0,0,0,0
Van Buren,Assessments-Other,,96110,,Encounter,0,0,0,0
Van Buren,Assessments-Other,,96111,,Encounter,0,0,0,0
Van Buren,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0
Van Buren,Neuropsych test by Psych/Phys,,96118,,Per Hour,0,0,0,0
Van Buren,Assessment for Autism,,96118,U5,Hour,0,0,0,0
Van Buren,Neuropsych test by Tech,,96119,,Per Hour,0,0,0,0
Van Buren,Assessment for Autism,,96119,U5,Hour,0,0,0,0
Van Buren,Neuropsych test Admin w/Comp,,96120,,Per Hour,0,0,0,0
Van Buren,Assessments-Other,,96127,,,0,0,0,0
Van Buren,Medication Administration,,96372,,Encounter,0,0,0,0
Van Buren,Physical Therapy,,97001,,Encounter,0,0,0,0
Van Buren,Physical Therapy,,97002,,Encounter,0,0,0,0
Van Buren,Occupational Therapy,,97003,,Encounter,0,0,0,0
Van Buren,Occupational Therapy,,97004,,Encounter,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0
Van Buren,Occupational Therapy,,97755,,15 Minutes,0,0,0,0
Van Buren,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0
Van Buren,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0
Van Buren,Assessment or Health Services,,97802,,15 Minutes,0,0,0,0
Van Buren,Assessment or Health Services,,97803,,15 Minutes,0,0,0,0
Van Buren,Health Services,,97804,,30 Minutes,0,0,0,0
Van Buren,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0,0
Van Buren,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0,0
Van Buren,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99201,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0
Van Buren,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99202,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0
Van Buren,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99203,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0
Van Buren,New Patient Evaluation and Management,,99204,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99204,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0
Van Buren,New Patient Evaluation and Management,,99205,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99205,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0
Van Buren,Established Patient Evaluation and Management,,99211,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99211,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0
Van Buren,Established Patient Evaluation and Management,,99212,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99212,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0
Van Buren,Established Patient Evaluation and Management,,99213,,Encounter,109,328,25239,25239.23
Van Buren,Assessment for Autism,,99213,U5,Encounter,0,0,0,0
Van Buren,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0
Van Buren,Established Patient Evaluation and Management,,99214,,Encounter,11,13,1444,1443.76
Van Buren,Assessment for Autism,,99214,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0
Van Buren,Established Patient Evaluation and Management,,99215,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99215,U5,Encounter,0,0,0,0
Van Buren,Substance Abuse: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0
Van Buren,Additional Codes-Physician Services,,99221,,30 Minutes,6,6,493,492.72
Van Buren,Additional Codes-Physician Services,,99222,,50 Minutes,2,2,194,194.14
Van Buren,Additional Codes-Physician Services,,99223,,70 Minutes,2,2,184,183.59
Van Buren,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0
Van Buren,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0
Van Buren,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0
Van Buren,Additional Codes-Physician Services,,99231,,15 Minutes,6,10,875,874.94
Van Buren,Additional Codes-Physician Services,,99232,,25 minutes,5,5,475,474.8
Van Buren,Additional Codes-Physician Services,,99233,,35 Minutes,4,11,1020,1020.29
Van Buren,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0
Van Buren,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0
Van Buren,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0
Van Buren,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0
Van Buren,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0
Van Buren,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0
Van Buren,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0
Van Buren,Assessment,,99324,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99324,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99325,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99325,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99326,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99326,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99327,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99327,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99328,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99328,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99334,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99334,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99335,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99335,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99336,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99336,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99337,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99337,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99341,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99341,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99342,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99342,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99343,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99343,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99344,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99344,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99345,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99345,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99347,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99347,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99348,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99348,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99349,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99349,U5,Encounter,0,0,0,0
Van Buren,Assessment,,99350,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,99350,U5,Encounter,0,0,0,0
Van Buren,Medication Administration,,99506,,Encounter,0,0,0,0
Van Buren,Medication Management,,99605,,15 Minutes,0,0,0,0
Van Buren,Transportation,,A0080,,Per mile,0,0,0,0
Van Buren,Transportation,,A0090,,Per mile,0,0,0,0
Van Buren,Transportation,,A0100,,Per one-way trip,0,0,0,0
Van Buren,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0,0
Van Buren,Transportation,,A0110,,Per one-way trip,0,0,0,0
Van Buren,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0,0
Van Buren,Transportation,,A0120,,Per one-way trip,0,0,0,0
Van Buren,Transportation,,A0130,,Per one-way trip,0,0,0,0
Van Buren,Transportation,,A0140,,Per one-way trip,0,0,0,0
Van Buren,Transportation,,A0170,,,0,0,0,0
Van Buren,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0
Van Buren,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0
Van Buren,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,0
Van Buren,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0,0
Van Buren,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0
Van Buren,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0,0
Van Buren,Assessment,,H0002,,Encounter,246,255,25740,25739.8
Van Buren,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0,0
Van Buren,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0
Van Buren,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0
Van Buren,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0,0
Van Buren,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0
Van Buren,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0
Van Buren,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0
Van Buren,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0,0
Van Buren,Crisis Residential Services,,H0018,,Day,0,0,0,0
Van Buren,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0,0
Van Buren,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0,0
Van Buren,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0,0
Van Buren,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0,0
Van Buren,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0
Van Buren,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0
Van Buren,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0
Van Buren,Crisis Intervention,,H0030,,Per Service,0,0,0,0
Van Buren,Assessment,,H0031,,Encounter,0,0,0,0
Van Buren,Assessment for Autism,,H0031,U5,Encounter,1,2,1055,1055.11
Van Buren,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0,0
Van Buren,Treatment Planning,,H0032,,Encounter,125,133,26853,26852.55
Van Buren,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0,0
Van Buren,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0
Van Buren,Health Services,,H0034,,15 Minutes,0,0,0,0
Van Buren,Home Based Services,,H0036,,15 Minutes,24,1605,169644,169644.11
