CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost
Saginaw,Therapy-Family Therapy,,90847,,Encounter,4,9,2234.00
Saginaw,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,,Encounter,0,0,0.00
Saginaw,Therapy-Family Therapy,,90849,,Encounter,0,0,0.00
Saginaw,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0.00
Saginaw,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0.00
Saginaw,Therapy-Group Therapy,,90853,,Encounter,136,1640,551796.00
Saginaw,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0.00
Saginaw,Additional Codes-ECT Physician,,90870,,Encounter,1,6,2338.00
Saginaw,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0.00
Saginaw,Assessments-Other,,90887,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92507,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92508,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92521,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92522,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92523,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92524,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92526,,Encounter,0,0,0.00
Saginaw,Speech & Language Therapy,,92610,,Encounter,0,0,0.00
Saginaw,Psychological Testing PSYCH/PHYS,,96101,,Per Hour,8,20,4620.71
Saginaw,Psychological Testing by Technician,,96102,,Per Hour,0,0,0.00
Saginaw,Psychological Testing by Comp,,96103,,Per Hour,0,0,0.00
Saginaw,Assessments-Other,,96105,,Encounter,0,0,0.00
Saginaw,Assessments-Other,,96110,,Encounter,0,0,0.00
Saginaw,Assessments-Other,,96111,,Encounter,0,0,0.00
Saginaw,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0.00
Saginaw,Neuropsych test by Psych/Phys,,96118,,Per Hour,0,0,0.00
Saginaw,Neuropsych test by Tech,,96119,,Per Hour,0,0,0.00
Saginaw,Neuropsych test Admin w/Comp,,96120,,Per Hour,0,0,0.00
Saginaw,Assessments-Other,,96127,,,0,0,0.00
Saginaw,Medication Administration,,96372,,Encounter,292,2983,208186.00
Saginaw,Physical Therapy,,97001,,Encounter,0,0,0.00
Saginaw,Physical Therapy,,97002,,Encounter,0,0,0.00
Saginaw,Occupational Therapy,,97003,,Encounter,1,1,168.00
Saginaw,Occupational Therapy,,97004,,Encounter,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97150,,Encounter,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0.00
Saginaw,Occupational Therapy,,97755,,15 Minutes,0,0,0.00
Saginaw,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0.00
Saginaw,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0.00
Saginaw,Assessment or Health Services,,97802,,15 Minutes,0,0,0.00
Saginaw,Assessment or Health Services,,97803,,15 Minutes,1,4,362.00
Saginaw,Health Services,,97804,,30 Minutes,1,3,1505.00
Saginaw,Substance Abuse: Acupuncture,,97810,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Acupuncture,,97811,,Encounter,0,0,0.00
Saginaw,New Patient Evaluation and Management,,99201,,Encounter,2,2,157.00
Saginaw,Substance Abuse: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0.00
Saginaw,New Patient Evaluation and Management,,99202,,Encounter,0,0,0.00
Saginaw,Substance Abuse: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0.00
Saginaw,New Patient Evaluation and Management,,99203,,Encounter,3,3,205.00
Saginaw,Substance Abuse: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0.00
Saginaw,New Patient Evaluation and Management,,99204,,Encounter,4,4,1047.00
Saginaw,Substance Abuse: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0.00
Saginaw,New Patient Evaluation and Management,,99205,,Encounter,1,1,380.00
Saginaw,Substance Abuse: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0.00
Saginaw,Established Patient Evaluation and Management,,99211,,Encounter,57,60,7486.00
Saginaw,Substance Abuse: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0.00
Saginaw,Established Patient Evaluation and Management,,99212,,Encounter,538,1385,65381.00
Saginaw,Substance Abuse: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0.00
Saginaw,Established Patient Evaluation and Management,,99213,,Encounter,1070,2881,218548.00
Saginaw,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0.00
Saginaw,Established Patient Evaluation and Management,,99214,,Encounter,386,697,114746.00
Saginaw,Substance Abuse: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0.00
Saginaw,Established Patient Evaluation and Management,,99215,,Encounter,30,37,9981.00
Saginaw,Substance Abuse: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0.00
Saginaw,Additional Codes-Physician Services,,99221,,30 Minutes,18,18,1362.00
Saginaw,Additional Codes-Physician Services,,99222,,50 Minutes,181,196,44541.00
Saginaw,Additional Codes-Physician Services,,99223,,70 Minutes,2,2,158.00
Saginaw,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0.00
Saginaw,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0.00
Saginaw,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0.00
Saginaw,Additional Codes-Physician Services,,99231,,15 Minutes,117,326,32301.00
Saginaw,Additional Codes-Physician Services,,99232,,25 minutes,183,1151,24900.00
Saginaw,Additional Codes-Physician Services,,99233,,35 Minutes,111,123,12841.00
Saginaw,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0.00
Saginaw,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0.00
Saginaw,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0.00
Saginaw,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0.00
Saginaw,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0.00
Saginaw,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0.00
Saginaw,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0.00
Saginaw,Assessment,,99324,,Encounter,0,0,0.00
Saginaw,Assessment,,99325,,Encounter,0,0,0.00
Saginaw,Assessment,,99326,,Encounter,0,0,0.00
Saginaw,Assessment,,99327,,Encounter,0,0,0.00
Saginaw,Assessment,,99328,,Encounter,0,0,0.00
Saginaw,Assessment,,99334,,Encounter,0,0,0.00
Saginaw,Assessment,,99335,,Encounter,0,0,0.00
Saginaw,Assessment,,99336,,Encounter,0,0,0.00
Saginaw,Assessment,,99337,,Encounter,0,0,0.00
Saginaw,Assessment,,99341,,Encounter,0,0,0.00
Saginaw,Assessment,,99342,,Encounter,0,0,0.00
Saginaw,Assessment,,99343,,Encounter,0,0,0.00
Saginaw,Assessment,,99344,,Encounter,0,0,0.00
Saginaw,Assessment,,99345,,Encounter,0,0,0.00
Saginaw,Assessment,,99347,,Encounter,0,0,0.00
Saginaw,Assessment,,99348,,Encounter,0,0,0.00
Saginaw,Assessment,,99349,,Encounter,0,0,0.00
Saginaw,Assessment,,99350,,Encounter,0,0,0.00
Saginaw,Medication Administration,,99506,,Encounter,0,0,0.00
Saginaw,Medication Management,,99605,,15 Minutes,0,0,0.00
Saginaw,Transportation,,A0080,,Per mile,0,0,0.00
Saginaw,Transportation,,A0090,,Per mile,0,0,0.00
Saginaw,Transportation,,A0100,,Per one-way trip,0,0,0.00
Saginaw,Substance Abuse: Transportation,,A0100,,Per one-way trip,0,0,0.00
Saginaw,Transportation,,A0110,,Per one-way trip,35,36,2751.00
Saginaw,Substance Abuse: Transportation,,A0110,HF,Per one-way trip,0,0,0.00
Saginaw,Transportation,,A0120,,Per one-way trip,0,0,0.00
Saginaw,Transportation,,A0130,,Per one-way trip,0,0,0.00
Saginaw,Transportation,,A0140,,Per one-way trip,0,0,0.00
Saginaw,Transportation,,A0170,,,0,0,0.00
Saginaw,Additional Codes-Transportation,,A0425,,Per Mile,16,828,2856.00
Saginaw,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0.00
Saginaw,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0.00
Saginaw,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0.00
Saginaw,Substance Abuse: Recovery Support Services,,G0409,,15 Minutes,0,0,0.00
Saginaw,Substance Abuse: Individual Assessment,,H0001,,Encounter,0,0,0.00
Saginaw,Assessment,,H0002,,Encounter,196,243,172606.00
Saginaw,Substance Abuse: Laboratory,,H0003,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0.00
Saginaw,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Case Management,,H0006,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0.00
Saginaw,Substance Abuse: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0.00
Saginaw,Substance Abuse: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0.00
Saginaw,Substance Abuse: Outpatient Care,906,H0015,,Day,0,0,0.00
Saginaw,Crisis Residential Services,,H0018,,Day,389,1561,580212.00
Saginaw,Substance Abuse: Residential,1002,H0018,HF,Day,0,0,0.00
Saginaw,Substance Abuse: Residential,1002,H0019,HF,Day,0,0,0.00
Saginaw,Substance Abuse: Methadone,,H0020,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Early Intervention,,H0022,,Encounter,0,0,0.00
Saginaw,Peer Directed and Operated Support Services,,H0023,,Encounter,88,3986,183451.00
Saginaw,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0.00
Saginaw,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0.00
Saginaw,Crisis Intervention,,H0030,,Per Service,0,0,0.00
Saginaw,Assessment,,H0031,,Encounter,706,822,428845.00
Saginaw,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,0,0,0.00
Saginaw,Treatment Planning,,H0032,,Encounter,92,190,35408.00
Saginaw,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,0,0,0.00
Saginaw,Substance Abuse: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0.00
Saginaw,Health Services,,H0034,,15 Minutes,0,0,0.00
Saginaw,Home Based Services,,H0036,,15 Minutes,5,758,67200.00
Saginaw,Home Based Services,,H0036,ST,15 Minutes,0,0,0.00
Saginaw,Peer Directed and Operated Support Services,,H0038,,15 minutes,469,7788,574523.00
Saginaw,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,0,0,0.00
Saginaw,Substance Abuse: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0.00
Saginaw,Peer Directed and Operated Support Services,,NA,,,0,0,0.00
Saginaw,Assertive Community Treatment (ACT),,H0039,,15 Minutes,55,13578,694638.00
Saginaw,Community Living Supports in Independent living/own home,,H0043,,Per diem,123,20843,805711.00
Saginaw,Respite,,H0045,,Day,0,0,0.00
Saginaw,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Laboratory,,H0048,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0.00
Saginaw,Behavior Treatment Plan Review,,H2000,,Encounter,2,3,211.00
Saginaw,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0,0,0.00
Saginaw,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0.00
Saginaw,Crisis Intervention,,H2011,,15 Minutes,1065,2536,502107.00
Saginaw,"Substance Abuse: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0.00
Saginaw,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,16,37271,201726.00
Saginaw,Community Living Supports (15 Minutes),,H2015,,15 Minutes,105,201142,816842.00
Saginaw,Community Living Supports (Daily),,H2016,,Per Diem,38,1114,51055.00
Saginaw,Community Living Supports (Daily),,H2016,TF,Per Diem,18,2590,189277.00
Saginaw,Community Living Supports (Daily),,H2016,TG,Per Diem,81,18970,1910443.00
Saginaw,Behavior Services,,H2019,,15 Minutes,12,2182,162809.00
Saginaw,Behavior Services,,H2019,TT,15 Minutes,0,0,0.00
Saginaw,Crisis Intervention,,H2020,,Day,0,0,0.00
Saginaw,Wraparound,,H2021,,15 Minutes,4,94,20527.00
Saginaw,Wraparound (SED Waiver),,H2022,,Day,2,16,10863.00
Saginaw,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0.00
Saginaw,Supported Employment Services,,H2023,,15 minutes,44,1253,7429.00
Saginaw,Mental Health Therapy,,H2027,,15 Minutes,0,0,0.00
Saginaw,Substance Abuse Services: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0.00
Saginaw,Clubhouse Psychosocial Rehabilitation Programs,,H2030,,15 Minutes,69,95535,324082.00
Saginaw,Home Based Services,,H2033,,15 Minutes,0,0,0.00
Saginaw,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0.00
Saginaw,Substance Abuse: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0.00
Saginaw,Medication Review,,M0064,,"Encounter Face-to-Face, generally less than 10 minutes",15,15,2232.00
Saginaw,Transportation,,S0209,,Per Mile,0,0,0.00
Saginaw,Transportation,,S0215,,Per Mile,0,0,0.00
Saginaw,Substance Abuse Services: Transportation,,S0215,HF,Per Mile,0,0,0.00
Saginaw,Family Training - EBP,,S5110,,15 Minutes,0,0,0.00
Saginaw,Family Training,,S5111,,Encounter,8,25,12899.00
Saginaw,Family Training,,S5111,HA,Encounter,0,0,0.00
Saginaw,Family Training,,S5111,HM,Encounter,0,0,0.00
Saginaw,Foster Care,,S5140,,Day,0,0,0.00
Saginaw,Foster Care,,S5145,,Day,0,0,0.00
Saginaw,Respite,,S5150,,15 Minutes,0,0,0.00
Saginaw,Respite,,S5151,,Per Diem,0,0,0.00
Saginaw,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0.00
Saginaw,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0.00
Saginaw,Environmental Modification,,S5165,,Service,0,0,0.00
Saginaw,Enhanced Medical Equipment-Supplies,,S5199,,Item,1,12,1774.00
Saginaw,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0.00
Saginaw,Health Services,,S9445,,Encounter,22,62,11247.00
Saginaw,Health Services,,S9446,,Encounter,0,0,0.00
Saginaw,Health Services,,S9470,,Encounter,0,0,0.00
Saginaw,Prevention Services - Direct Model,,S9482,,15 minutes,43,2089,235924.00
Saginaw,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0.00
Saginaw,Residential Room and Board,,S9976,,Day,0,0,0.00
Saginaw,Substance Abuse Services: Residential Room and Board,,S9976,HF,Day,0,0,0.00
Saginaw,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0.00
Saginaw,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0.00
Saginaw,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0.00
Saginaw,Assessment,,T1001,,Encounter,139,165,65651.00
Saginaw,Health Services,,T1002,,Up to 15 min,37,125,7330.00
Saginaw,Respite Care,,T1005,,15 Minutes,4,1570,6166.00
Saginaw,Respite Care,,T1005,TD,15 Minutes,0,0,0.00
Saginaw,Respite Care,,T1005,TE,15 Minutes,0,0,0.00
Saginaw,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0.00
Saginaw,Substance Abuse: Treatment Planning,,T1007,HF,Encounter,0,0,0.00
Saginaw,Substance Abuse: Child Sitting Services,,T1009,,Encounter,0,0,0.00
Saginaw,Substance Abuse: Recovery Support Services,,T1012,,Encounter,0,0,0.00
Saginaw,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0.00
Saginaw,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,14,469,32797.00
Saginaw,Targeted Case Management,,T1017,,15 minutes,1459,78310,4638535.00
Saginaw,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,2,78,4859.00
Saginaw,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,46,4003,313182.00
Saginaw,Personal Care in Licensed Specialized Residential Setting,,T1020,TF,Day,69,17100,1489410.00
Saginaw,Personal Care in Licensed Specialized Residential Setting,,T1020,TG,Day,14,1492,156854.00
Saginaw,Assessments,,T1023,,Encounter,1217,1688,768603.00
Saginaw,Prevention Services - Direct Model,,T1027,,15 Minutes,0,0,0.00
Saginaw,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0.00
Saginaw,Transportation,,T2001,,Encounter,0,0,0.00
Saginaw,Substance Abuse Services: Transportation,,T2001,HF,Encounter,0,0,0.00
Saginaw,Transportation,,T2002,,Per Diem,0,0,0.00
Saginaw,Substance Abuse Services: Transportation,,T2002,HF,Per Diem,0,0,0.00
Saginaw,Transportation,,T2003,,Encounter / Trip,0,0,0.00
Saginaw,Substance Abuse Services: Transportation,,T2003,HF,Encounter / Trip,0,0,0.00
Saginaw,Transportation,,T2004,,Encounter,0,0,0.00
Saginaw,Substance Abuse Services: Transportation,,T2004,HF,Encounter,0,0,0.00
Saginaw,Transportation,,T2005,,Encounter,0,0,0.00
Saginaw,Substance Abuse Services: Transportation,,T2005,HF,Encounter,0,0,0.00
Saginaw,Prevention Services - Direct Model,,T2024,,,0,0,0.00
Saginaw,Fiscal Intermediary Services,,T2025,,Month,25,230,34273.00
Saginaw,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0.00
Saginaw,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,1,371.00
Saginaw,Crisis Intervention,,T2034,,Day,0,0,0.00
Saginaw,Respite Care,,T2036,,Per session. One night = one session,1,13,1665.00
Saginaw,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0.00
Saginaw,Housing Assistance,,T2038,,Service,169,1619,604156.00
Saginaw,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0.00
Saginaw,Goods and Services,,T5999,HK,Per Item,0,0,0.00
Saginaw,Wraparound Services,,T5999,,Per Item,0,0,0.00
Saginaw,Pharmacy (Drugs and Other Biologicals),,,,,0,0,1451126.00
Saginaw,Other,,,,,0,0,0.00
Saginaw,Aggregate for 'J' Codes,,ALL,,,0,0,0.00
Sanilac,State Psychiatric Hospital - Inpatient PT22,"0100, 0101, 0114, 0124, 0134, 0154",,PT22,Day,0,0,0.00
Sanilac,State Mental Retardation Facility - Inpatient (ICF/MR) PT65,100,,PT65,Day,0,0,0.00
Sanilac,Local Psychiatric Hospital/IMD PT68,"0100, 0101, 0114, 0124, 0134, 0154",,PT68,Day,16,85,60440.88
Sanilac,Local Psychiatric Hospital - Acute Community PT73,"0100, 0101, 0114, 0124, 0134, 0154",,PT73,Day,99,882,627163.00
Sanilac,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258",,,,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0.00
Sanilac,ECT Anesthesia,370,,,,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0.00
Sanilac,ECT Recovery Room,710,,,,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0.00
Sanilac,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0.00
Sanilac,Crisis Observation Care,762,,,Hour,0,0,0.00
Sanilac,Additional Codes-ECT Facility Charge,901,,,Encounter,0,0,0.00
