"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"Saginaw",311,311,6471739.47,"Substance Abuse Services: Outpatient Care","0900, 0914, 0915, 0916, 0919","HF","H2027","15 Minutes",0.00,0.00,0.00,0.00,1028.00
"Saginaw",312,312,6471739.47,"Clubhouse Psychosocial Rehabilitation Programs ",,,"H2030","15 Minutes",0.00,0.00,0.00,452334.19,1028.00
"Saginaw",313,313,6471739.47,"Home Based Services",,,"H2033","15 Minutes",0.00,0.00,0.00,0.00,1028.00
"Saginaw",314,314,6471739.47,"Substance Abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2035","Hour",0.00,0.00,0.00,0.00,1028.00
"Saginaw",315,315,6471739.47,"Substance Abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","H2036","Per Diem",0.00,0.00,0.00,0.00,1028.00
"Saginaw",317,317,6471739.47,"Transportation",,,"S0209","Per Mile",0.00,0.00,0.00,0.00,1028.00
"Saginaw",318,318,6471739.47,"Transportation",,,"S0215","Per Mile",0.00,0.00,0.00,0.00,1028.00
"Saginaw",319,319,6471739.47,"Substance Abuse Services: Transportation",,"HF","S0215","Per Mile",0.00,0.00,0.00,0.00,1028.00
"Saginaw",320,320,6471739.47,"Home Care Training to Home Care Client ABA",,"U5","S5108","15 Minutes",7.00,818.00,26039.62,365923.49,1028.00
"Saginaw",321,321,6471739.47,"Family Training - EBP",,,"S5110","15 Minutes",0.00,0.00,0.00,0.00,1028.00
"Saginaw",322,322,6471739.47,"Family Training",,,"S5111","Encounter",57.00,364.00,223291.10,480934.68,1028.00
"Saginaw",323,323,6471739.47,"Family Training",,"HA","S5111","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",324,324,6471739.47,"Family Training",,"HM","S5111","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",325,325,6471739.47,"BHT/ABA Family Training",,"U5","S5111","Encounter",1.00,3.00,590.77,1772.31,1028.00
"Saginaw",326,326,6471739.47,"Home Care Training, Non-Family (Children's Waiver)",,,"S5116","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",327,327,6471739.47,"Foster Care",,,"S5140","Day",0.00,0.00,0.00,0.00,1028.00
"Saginaw",328,328,6471739.47,"Foster Care",,,"S5145","Day",6.00,418.00,104635.71,115650.00,1028.00
"Saginaw",329,329,6471739.47,"Respite",,,"S5150","15 Minutes",0.00,0.00,0.00,0.00,1028.00
"Saginaw",330,330,6471739.47,"Respite",,,"S5151","Per Diem",0.00,0.00,0.00,0.00,1028.00
"Saginaw",331,331,6471739.47,"Personal Emergency Response System (PERS)",,,"S5160","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",332,332,6471739.47,"Personal Emergency Response System (PERS)",,,"S5161","Month",0.00,0.00,0.00,0.00,1028.00
"Saginaw",333,333,6471739.47,"Environmental Modification ",,,"S5165","Service",0.00,0.00,0.00,7260.36,1028.00
"Saginaw",334,334,6471739.47,"Enhanced Medical Equipment-Supplies",,,"S5199","Item",0.00,0.00,0.00,5473.56,1028.00
"Saginaw",335,335,6471739.47,"Occupational or Physical Therapy",,,"S8990","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",342,342,6471739.47,"Health Services",,,"S9445","Encounter",0.00,0.00,0.00,61061.30,1028.00
"Saginaw",343,343,6471739.47,"Health Services",,,"S9446","Encounter",0.00,0.00,0.00,21990.69,1028.00
"Saginaw",344,344,6471739.47,"Health Services",,,"S9470","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",345,345,6471739.47,"Prevention Services - Direct Model",,,"S9482","15 minutes",57.00,1615.00,235321.32,455925.96,1028.00
"Saginaw",346,346,6471739.47,"Intensive Crisis Stabilization-Enrolled Program",,,"S9484","Hour",0.00,0.00,0.00,0.00,1028.00
"Saginaw",347,347,6471739.47,"Residential Room and Board",,,"S9976","Day",0.00,0.00,0.00,0.00,1028.00
"Saginaw",348,348,6471739.47,"Substance Abuse Services: Residential Room and Board",,"HF","S9976","Day",0.00,0.00,0.00,0.00,1028.00
"Saginaw",349,349,6471739.47,"Private Duty Nursing",,,"T1000","Up to 15 min",0.00,0.00,0.00,0.00,1028.00
"Saginaw",350,350,6471739.47,"Private Duty Nursing",,"TD","T1000","Up to 15 min",0.00,0.00,0.00,0.00,1028.00
"Saginaw",351,351,6471739.47,"Private Duty Nursing",,"TE","T1000","Up to 15 min",0.00,0.00,0.00,0.00,1028.00
"Saginaw",352,352,6471739.47,"Assessment",,,"T1001","Encounter",0.00,0.00,0.00,170649.29,1028.00
"Saginaw",353,353,6471739.47,"Health Services",,,"T1002","Up to 15 min",0.00,0.00,0.00,48581.46,1028.00
"Saginaw",354,354,6471739.47,"Respite Care",,,"T1005","15 Minutes",77.00,46749.00,154412.44,944740.28,1028.00
"Saginaw",355,355,6471739.47,"Respite Care",,"TD","T1005","15 Minutes",0.00,0.00,0.00,0.00,1028.00
"Saginaw",356,356,6471739.47,"Respite Care",,"TE","T1005","15 Minutes",0.00,0.00,0.00,11245.50,1028.00
"Saginaw",357,357,6471739.47,"Respite Care (Children's Waiver & SED Waiver)",,"TT","T1005","15 minutes",4.00,1644.00,5815.46,43569.97,1028.00
"Saginaw",358,358,6471739.47,"Substance Abuse: Treatment Planning",,"HF","T1007","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",359,359,6471739.47,"Substance Abuse: Child Sitting Services",,,"T1009","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",360,360,6471739.47,"Substance Abuse: Recovery Support Services",,,"T1012","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",361,361,6471739.47,"Family Psycho-Education - EBP",,,"T1015","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",362,362,6471739.47,"Supports Coordination/Wrap Facilitation",,,"T1016","15 minutes",14.00,172.00,16826.86,2922493.68,1028.00
"Saginaw",363,363,6471739.47,"Targeted Case Management ",,,"T1017","15 minutes",296.00,6483.00,378033.63,5896519.93,1028.00
"Saginaw",364,364,6471739.47,"Nursing Home Mental Health Monitoring",,"SE","T1017","15 minutes",0.00,0.00,0.00,18603.20,1028.00
"Saginaw",365,365,6471739.47,"Personal Care in Licensed Specialized Residential Setting",,,"T1020","Day",0.00,0.00,0.00,6567716.25,1028.00
"Saginaw",366,366,6471739.47,"Assessments",,,"T1023","Encounter",321.00,435.00,246226.29,1327357.83,1028.00
"Saginaw",367,367,6471739.47,"Prevention Services - Direct Model ",,,"T1027","15 Minutes",0.00,0.00,0.00,0.00,1028.00
"Saginaw",368,368,6471739.47,"Enhanced Medical Supplies or Pharmacy",,,"T1999","Item",2.00,3.00,266.18,13131.59,1028.00
"Saginaw",369,369,6471739.47,"Transportation",,,"T2001","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",370,370,6471739.47,"Substance Abuse Services: Transportation",,"HF","T2001","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",371,371,6471739.47,"Transportation",,,"T2002","Per Diem",0.00,0.00,0.00,0.00,1028.00
"Saginaw",372,372,6471739.47,"Substance Abuse Services: Transportation",,"HF","T2002","Per Diem",0.00,0.00,0.00,0.00,1028.00
"Saginaw",373,373,6471739.47,"Transportation",,,"T2003","Encounter / Trip",0.00,0.00,0.00,0.00,1028.00
"Saginaw",374,374,6471739.47,"Substance Abuse Services: Transportation",,"HF","T2003","Encounter / Trip",0.00,0.00,0.00,0.00,1028.00
"Saginaw",375,375,6471739.47,"Transportation",,,"T2004","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",376,376,6471739.47,"Substance Abuse Services: Transportation",,"HF","T2004","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",377,377,6471739.47,"Transportation",,,"T2005","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",378,378,6471739.47,"Substance Abuse Services: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,1028.00
"Saginaw",381,381,6471739.47,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,1028.00
"Saginaw",382,382,6471739.47,"Fiscal Intermediary Services",,,"T2025","Month",0.00,0.00,0.00,148155.49,1028.00
"Saginaw",383,383,6471739.47,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,0.00,1028.00
"Saginaw",384,384,6471739.47,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,8043.21,1028.00
"Saginaw",385,385,6471739.47,"Respite Care",,,"T2036","Per session. One night = one session",95.00,471.00,197699.07,361818.68,1028.00
"Saginaw",386,386,6471739.47,"Respite Care",,,"T2037","Per session. One day/partial day = one session",83.00,1919.00,156960.59,205790.95,1028.00
"Saginaw",387,387,6471739.47,"Housing Assistance",,,"T2038","Service",1.00,1.00,35.38,35594.11,1028.00
"Saginaw",388,388,6471739.47,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,18625.00,1028.00
"Saginaw",389,389,6471739.47,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,1028.00
"Saginaw",390,390,6471739.47,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,1028.00
"Saginaw",391,391,6471739.47,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,1428145.56,1028.00
"Saginaw",392,392,6471739.47,"Other",,,,,0.00,0.00,0.00,0.00,1028.00
"Saginaw",393,393,6471739.47,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,1028.00
"Sanilac",3,3,1036273.51,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",18.00,164.00,120899.78,201253.90,183.00
"Sanilac",4,4,1036273.51,"Local Psychiatric Hospital/IMD PT68 Bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,5160.35,183.00
"Sanilac",5,5,1036273.51,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,183.00
"Sanilac",6,6,1036273.51,"Local Psychiatric Hospital/IMD PT68 Physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,183.00
"Sanilac",7,7,1036273.51,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",1.00,12.00,8741.79,270995.70,183.00
"Sanilac",8,8,1036273.51,"Local Psychiatric Hospital - Acute Community PT73 Bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,24039.94,183.00
"Sanilac",9,9,1036273.51,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",6.00,44.00,32053.25,111457.91,183.00
"Sanilac",10,10,1036273.51,"Local Psychiatric Hospital - Acute Community PT73 Physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,20397.52,183.00
"Sanilac",12,12,1036273.51,"Cost Estimates of Current Year IBNR/Accrual Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,183.00
"Sanilac",13,13,1036273.51,"Cost Estimates of Current Year IBNR/Accrual Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,5104.48,183.00
"Sanilac",16,16,1036273.51,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,183.00
"Sanilac",17,17,1036273.51,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,183.00
"Sanilac",18,18,1036273.51,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,183.00
"Sanilac",19,19,1036273.51,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,183.00
"Sanilac",20,20,1036273.51,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",21,21,1036273.51,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",22,22,1036273.51,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,183.00
"Sanilac",23,23,1036273.51,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,183.00
"Sanilac",24,24,1036273.51,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,183.00
"Sanilac",25,25,1036273.51,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,183.00
"Sanilac",26,26,1036273.51,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,183.00
"Sanilac",27,27,1036273.51,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,183.00
"Sanilac",28,28,1036273.51,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",29,29,1036273.51,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",30,30,1036273.51,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",31,31,1036273.51,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,183.00
"Sanilac",32,32,1036273.51,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,183.00
"Sanilac",33,33,1036273.51,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",34,34,1036273.51,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",35,35,1036273.51,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,183.00
"Sanilac",36,36,1036273.51,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",37,37,1036273.51,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",0.00,0.00,0.00,0.00,183.00
"Sanilac",38,38,1036273.51,"Outpatient Partial Hospitalization","0912",,,"Day",1.00,6.00,1474.38,1474.38,183.00
"Sanilac",39,39,1036273.51,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,183.00
"Sanilac",40,40,1036273.51,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,183.00
"Sanilac",41,41,1036273.51,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,183.00
"Sanilac",42,42,1036273.51,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",43,43,1036273.51,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",44,44,1036273.51,"Drug Screen for Methadone Clients Only",,,"80300","per date of service",0.00,0.00,0.00,0.00,183.00
"Sanilac",45,45,1036273.51,"Drug Screen for Methadone Clients Only",,,"80301","per date of service",0.00,0.00,0.00,0.00,183.00
"Sanilac",46,46,1036273.51,"Drug Screen for Methadone Clients Only",,,"80302","each procedure",0.00,0.00,0.00,0.00,183.00
"Sanilac",47,47,1036273.51,"Drug Screen for Methadone Clients Only",,,"80303","per date of service ",0.00,0.00,0.00,0.00,183.00
"Sanilac",48,48,1036273.51,"Drug Screen for Methadone Clients Only",,,"80304","each procedure",0.00,0.00,0.00,0.00,183.00
"Sanilac",49,49,1036273.51,"Interactive Complexity - Add On Code",,,"90785",,0.00,0.00,0.00,0.00,183.00
"Sanilac",50,50,1036273.51,"Assessment for Autism",,"U5","90785",,0.00,0.00,0.00,0.00,183.00
"Sanilac",51,51,1036273.51,"Interactive Complexity - Add On Code - SUD",,"HF","90785",,0.00,0.00,0.00,0.00,183.00
"Sanilac",52,52,1036273.51,"Assessment",,,"90791
","Encounter",9.00,9.00,3101.99,3791.33,183.00
"Sanilac",53,53,1036273.51,"Assessment for Autism",,"U5","90791","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",54,54,1036273.51,"Assessment",,,"90792","Encounter",30.00,31.00,15484.24,73425.28,183.00
"Sanilac",55,55,1036273.51,"Assessment for Autism",,"U5","90792","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",56,56,1036273.51,"Mental Health: Outpatient Care",,,"90832","30 Minutes",47.00,201.00,19098.41,57105.19,183.00
"Sanilac",57,57,1036273.51,"Substance abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",58,58,1036273.51,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",59,59,1036273.51,"Assessment for Autism",,"U5","90833","30 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",60,60,1036273.51,"Mental Health: Outpatient Care",,,"90834","45 Minutes",65.00,276.00,46424.81,487292.34,183.00
"Sanilac",61,61,1036273.51,"Substance abuse: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",62,62,1036273.51,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",63,63,1036273.51,"Assessment for Autism",,"U5","90836","45 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",64,64,1036273.51,"Mental Health: Outpatient Care",,,"90837","60 Minutes",87.00,547.00,112578.27,268170.92,183.00
"Sanilac",65,65,1036273.51,"Substance abuse: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",66,66,1036273.51,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",67,67,1036273.51,"Assessment for Autism",,"U5","90838","60 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",68,68,1036273.51,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",0.00,0.00,0.00,1295.74,183.00
"Sanilac",69,69,1036273.51,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",70,70,1036273.51,"Therapy-Family Therapy",,,"90846","Encounter",12.00,18.00,2258.40,3011.21,183.00
"Sanilac",71,71,1036273.51,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",72,72,1036273.51,"Therapy-Family Therapy",,,"90847","Encounter",54.00,162.00,27031.35,37042.96,183.00
"Sanilac",73,73,1036273.51,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919",,"90847","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",74,74,1036273.51,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",75,75,1036273.51,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",76,76,1036273.51,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",77,77,1036273.51,"Therapy-Group Therapy",,,"90853","Encounter",0.00,0.00,0.00,57647.34,183.00
"Sanilac",78,78,1036273.51,"Substance Abuse: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",79,79,1036273.51,"Pharmacological Management (SED Waiver)",,,"90863",,0.00,0.00,0.00,0.00,183.00
"Sanilac",80,80,1036273.51,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",81,81,1036273.51,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",82,82,1036273.51,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",83,83,1036273.51,"Speech & Language Therapy ",,,"92507","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",84,84,1036273.51,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",85,85,1036273.51,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",86,86,1036273.51,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",87,87,1036273.51,"Speech & Language Therapy ",,,"92523","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",88,88,1036273.51,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",89,89,1036273.51,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",90,90,1036273.51,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,183.00
"Sanilac",91,91,1036273.51,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,183.00
"Sanilac",92,92,1036273.51,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",93,93,1036273.51,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",98,98,1036273.51,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",0.00,0.00,0.00,9179.91,183.00
"Sanilac",99,99,1036273.51,"Assessment for Autism",,"U5","96101","Hour",0.00,0.00,0.00,10334.26,183.00
"Sanilac",100,100,1036273.51,"Psychological Testing by Technician ",,,"96102","Per Hour",0.00,0.00,0.00,0.00,183.00
"Sanilac",101,101,1036273.51,"Assessment for Autism",,"U5","96102","Hour",0.00,0.00,0.00,0.00,183.00
"Sanilac",102,102,1036273.51,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,183.00
"Sanilac",103,103,1036273.51,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",104,104,1036273.51,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,183.00
"Sanilac",105,105,1036273.51,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,183.00
