CMH Name,FirstOfService description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIC-Cases,SumOfMIC-Units,SumOfMIC-Cost,SumOfOther Cost,FirstOfMIC Unique Consumers
Washtenaw,Speech & Language Therapy ,,92609,,Encounter,0,0,0,0,605
Washtenaw,Speech & Language Therapy ,,92610,,Encounter,0,0,0,0,605
Washtenaw,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,0,0,0,8955.72,605
Washtenaw,Assessment for Autism,,96101,U5,Hour,0,0,0,0,605
Washtenaw,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0,0,605
Washtenaw,Assessment for Autism,,96102,U5,Hour,0,0,0,0,605
Washtenaw,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0,0,605
Washtenaw,Assessments-Other,,96105,,Encounter,0,0,0,0,605
Washtenaw,Assessments-Other,,96110,,Encounter,0,0,0,0,605
Washtenaw,Assessments-Other,,96111,,Encounter,0,0,0,78.58,605
Washtenaw,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0,605
Washtenaw,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0,0,605
Washtenaw,Assessment for Autism,,96118,U5,Hour,0,0,0,0,605
Washtenaw,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0,0,605
Washtenaw,Assessment for Autism,,96119,U5,Hour,0,0,0,0,605
Washtenaw,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0,0,605
Washtenaw,Assessments-Other,,96127,,,0,0,0,0,605
Washtenaw,Medication Administration,,96372,,Encounter,3,51,7187.94,907794.54,605
Washtenaw,Physical Therapy - Note: retired 1/1/17,,97001,,Encounter,0,0,0,0,605
Washtenaw,Physical Therapy - Note: retired 1/1/17,,97002,,Encounter,0,0,0,0,605
Washtenaw,Occupational Therapy - Note: retired 1/1/17,,97003,,Encounter,0,0,0,11082.1,605
Washtenaw,Occupational Therapy - Note: retired 1/1/17,,97004,,Encounter,0,0,0,4445.92,605
Washtenaw,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,6739.2,605
Washtenaw,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,38551.24,605
Washtenaw,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0,605
Washtenaw,Physical Therapy,,97161,,Encounter,0,0,0,0,605
Washtenaw,Physical Therapy,,97162,,Encounter,0,0,0,0,605
Washtenaw,Physical Therapy,,97163,,Encounter,0,0,0,0,605
Washtenaw,Physical Therapy,,97164,,Encounter,0,0,0,0,605
Washtenaw,Occupational Therapy,,97165,,Encounter,0,0,0,2611.4,605
Washtenaw,Occupational Therapy,,97166,,Encounter,0,0,0,7684.44,605
Washtenaw,Occupational Therapy,,97167,,Encounter,0,0,0,2105.96,605
Washtenaw,Occupational Therapy,,97168,,Encounter,0,0,0,2714.36,605
Washtenaw,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,50950.12,605
Washtenaw,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97533,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational Therapy,,97755,,15 Minutes,0,0,0,0,605
Washtenaw,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,605
Washtenaw,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0,605
Washtenaw,Assessment or Health Services,,97802,,15 Minutes,0,0,0,1544.4,605
Washtenaw,Assessment or Health Services,,97803,,15 Minutes,0,0,0,3931.2,605
Washtenaw,Health Services,,97804,,30 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0,0,605
Washtenaw,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,605
Washtenaw,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,605
Washtenaw,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,605
Washtenaw,New Patient Evaluation and Management,,99204,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,605
Washtenaw,New Patient Evaluation and Management,,99205,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,605
Washtenaw,Established Patient Evaluation and Management,,99211,,Encounter,2,2,373.38,54140.1,605
Washtenaw,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,605
Washtenaw,Established Patient Evaluation and Management,,99212,,Encounter,4,5,720.35,37890.41,605
Washtenaw,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,605
Washtenaw,Established Patient Evaluation and Management,,99213,,Encounter,109,205,44212.35,1038019.7,605
Washtenaw,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,605
Washtenaw,Established Patient Evaluation and Management,,99214,,Encounter,209,844,200568,1005217.04,605
Washtenaw,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,605
Washtenaw,Established Patient Evaluation and Management,,99215,,Encounter,6,6,2351.94,46646.81,605
Washtenaw,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99221,,30 Minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99222,,50 Minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99231,,15 Minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99232,,25 minutes,0,0,0,0,605
Washtenaw,Additional Codes-Physician Services,,99233,,35 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0,0,605
Washtenaw,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,605
Washtenaw,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0,605
Washtenaw,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,605
Washtenaw,Nursing Facility Services evaluation and management,,99307,,10 Minutes,0,0,0,0,605
Washtenaw,Nursing Facility Services evaluation and management,,99308,,15 Minutes,0,0,0,0,605
Washtenaw,Nursing Facility Services evaluation and management,,99309,,25 minutes,0,0,0,0,605
Washtenaw,Nursing Facility Services evaluation and management,,99310,,35 Minutes,0,0,0,0,605
Washtenaw,Assessment,,99324,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99325,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99326,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99327,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99328,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99334,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99335,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99336,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99337,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99341,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99342,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99343,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99344,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99345,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99347,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99348,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99349,,Encounter,0,0,0,0,605
Washtenaw,Assessment,,99350,,Encounter,0,0,0,0,605
Washtenaw,Medication Administration,,99506,,Encounter,0,0,0,0,605
Washtenaw,Medication Management,,99605,,15 Minutes,0,0,0,0,605
Washtenaw,Transportation,,A0080,,Per mile,0,0,0,0,605
Washtenaw,Transportation,,A0090,,Per mile,0,0,0,0,605
Washtenaw,Transportation,,A0100,,Per one-way trip,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,A0100,HF,Per one-way trip,0,0,0,0,605
Washtenaw,Transportation,,A0110,,Per one-way trip,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,A0110,HF,Per one-way trip,0,0,0,0,605
Washtenaw,Transportation,,A0120,,Per one-way trip,0,0,0,0,605
Washtenaw,Transportation,,A0130,,Per one-way trip,0,0,0,0,605
Washtenaw,Transportation,,A0140,,Per one-way trip,0,0,0,0,605
Washtenaw,Transportation,,A0170,,,0,0,0,0,605
Washtenaw,Additional Codes-Transportation,,A0425,,Per Mile,0,0,0,0,605
Washtenaw,Additional Codes-Transportation,,A0427,,Refer to code descriptions.,0,0,0,0,605
Washtenaw,Enhanced Medical Equipment-Supplies,,E1399,,Item,0,0,0,5781.79,605
Washtenaw,Family Training/Support EBP only,,G0177,,Encounter Session at least 45 min,0,0,0,0,605
Washtenaw,Substance Use Disorder: Recovery Support Services,,G0409,,15 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Individual Assessment,,H0001,,Encounter,0,0,0,0,605
Washtenaw,Assessment ,,H0002,,Encounter,4,4,1785.52,48209.04,605
Washtenaw,Substance Use Disorder: Laboratory,,H0003,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0004,,15 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0005,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Case Management,,H0006,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Sub-Acute Detoxification,1002,H0010,,Day,0,0,0,0,605
Washtenaw,Substance Use Disorder: Sub-Acute Detoxification,1002,H0012,,Day,0,0,0,0,605
Washtenaw,Substance Use Disorder: Sub-Acute Detoxification,1002,H0014,,Day,0,0,0,0,605
Washtenaw,Substance Use Disorder: Outpatient Care,906,H0015,,Day,0,0,0,0,605
Washtenaw,Crisis Residential Services,,H0018,,Day,0,0,0,406462.44,605
Washtenaw,Substance Use Disorder: Residential,1002,H0018,HF,Day,0,0,0,0,605
Washtenaw,Substance Use Disorder: Residential,1002,H0019,HF,Day,0,0,0,0,605
Washtenaw,Substance Use Disorder: Methadone,,H0020,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Early Intervention,,H0022,,Encounter,0,0,0,0,605
Washtenaw,Peer Directed and Operated Support Services,,H0023,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Recovery Support Services,,H0023,HF,Encounter,0,0,0,0,605
Washtenaw,Prevention Services - Direct Model,,H0025,,Face to Face Contact,0,0,0,0,605
Washtenaw,Assessment ,,H0031,,Encounter,371,424,130371.52,531017.96,605
Washtenaw,Assessment for Autism,,H0031,U5,Encounter,0,0,0,0,605
Washtenaw,Support Intensity Scale (SIS) Face-to-Face Assessment,,H0031,HW,,10,10,11880.9,319596.21,605
Washtenaw,Treatment Planning,,H0032,,Encounter,195,287,117670,419840,605
Washtenaw,Monitoring of Treatment - Clinician,,H0032,TS,Encounter,6,6,2409.96,32936.12,605
Washtenaw,Substance Use Disorder: Pharmalogical Support - Suboxane,,H0033,,Direct Observation Encounter,0,0,0,0,605
Washtenaw,Health Services,,H0034,,15 Minutes,0,0,0,0,605
Washtenaw,Home Based Services,,H0036,,15 Minutes,37,3673,645713.4,914335.8,605
Washtenaw,Home Based Services,,H0036,ST,15 Minutes,9,470,86047.6,86047.6,605
Washtenaw,Peer Directed and Operated Support Services,,H0038,,15 minutes,1,42,1285.2,222737.4,605
Washtenaw,Peer Directed and Operated Support Services,,H0038,TJ,15 Minutes,8,279,8721.54,24414.06,605
Washtenaw,Substance Use Disorder: Recovery Support Services,,H0038,HF,15 Minutes,0,0,0,0,605
Washtenaw,Peer Directed and Operated Support Services,,NA,,,0,0,0,0,605
Washtenaw,Assertive Community Treatment (ACT),,H0039,,15 Minutes,0,0,0,1535741.92,605
Washtenaw,Community Living Supports in Independent living/own home,,H0043,,Per diem,0,0,0,9033328.92,605
Washtenaw,Respite,,H0045,,Day,1,6,447.3,54719.7,605
Washtenaw,Peer Directed and Operated Support Services,,H0046,,Encounter,0,0,0,44614.84,605
Washtenaw,Substance Use Disorder: Laboratory,,H0048,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",H0050,,15 Minutes,0,0,0,0,605
Washtenaw,Behavior Treatment Plan Review,,H2000,,Encounter,0,0,0,75394.64,605
Washtenaw,Behavior Treatment Plan Review - Monitoring Activities,,H2000,TS,Encounter,0,0,0,25424.18,605
Washtenaw,Comprehensive Medication Services - EBP only,,H2010,,15 minutes,0,0,0,0,605
Washtenaw,Crisis Intervention,,H2011,,15 Minutes,45,212,54386.48,761667.26,605
Washtenaw,"Substance Use Disorder: Crisis Intervention, per 15 minutes",,H2011,HF,15 Minutes,0,0,0,0,605
Washtenaw,Skill-Building and Out of Home Non Vocational Habilitation,,H2014,,15 minutes,3,52,227.24,5922333.25,605
Washtenaw,Out of Home Non Vocational Habilitation,,H2014,HK,15 Minutes,0,0,0,249349.02,605
Washtenaw,Community Living Supports (15 Minutes),,H2015,,15 Minutes,3,4194,12162.6,16846691.6,605
Washtenaw,Community Living Supports (Daily),,H2016,,Per Diem,0,0,0,6665372.75,605
Washtenaw,Behavior Services,,H2019,,15 Minutes,0,0,0,0,605
Washtenaw,Behavior Services,,H2019,TT,15 Minutes,0,0,0,0,605
Washtenaw,Wraparound,,H2021,,15 Minutes,11,366,63753.54,111133.22,605
Washtenaw,Wraparound (SED Waiver),,H2022,,Day,7,45,30186,30186,605
Washtenaw,Wraparound (SED Waiver),,H2022,TT,Day,0,0,0,0,605
Washtenaw,Supported Employment Services,,H2023,,15 minutes,0,0,0,1729837.91,605
Washtenaw,Mental Health Therapy,,H2027,,15 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Outpatient Care,"0900, 0914, 0915, 0916, 0919",H2027,HF,15 Minutes,0,0,0,0,605
Washtenaw,Clubhouse Psychosocial Rehabilitation Programs ,,H2030,,15 Minutes,0,0,0,580750.5,605
Washtenaw,Home Based Services,,H2033,,15 Minutes,0,0,0,0,605
Washtenaw,Substance Use Disorder: Recovery Housing,,H2034,,Day,0,0,0,0,605
Washtenaw,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2035,HF,Hour,0,0,0,0,605
Washtenaw,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",H2036,HF,Per Diem,0,0,0,0,605
Washtenaw,Telemedicine Facility Fee,,Q3014,GT,Per Service,0,0,0,0,605
Washtenaw,Transportation,,S0209,,Per Mile,0,0,0,0,605
Washtenaw,Transportation,,S0215,,Per Mile,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,S0215,HF,Per Mile,0,0,0,0,605
Washtenaw,Family Training - EBP,,S5110,,15 Minutes,0,0,0,0,605
Washtenaw,Family Training,,S5111,,Encounter,20,92,12851.48,30592.11,605
Washtenaw,Family Training,,S5111,HA,Encounter,0,0,0,338.88,605
Washtenaw,Family Training,,S5111,HM,Encounter,0,0,0,0,605
Washtenaw,"Home Care Training, Non-Family (Children's Waiver)",,S5116,,Encounter,0,0,0,349.12,605
Washtenaw,Foster Care,,S5140,,Day,0,0,0,0,605
Washtenaw,Foster Care,,S5145,,Day,0,0,0,0,605
Washtenaw,Respite,,S5150,,15 Minutes,0,0,0,0,605
Washtenaw,Respite,,S5151,,Per Diem,0,0,0,0,605
Washtenaw,Personal Emergency Response System (PERS),,S5160,,Encounter,0,0,0,1226.62,605
Washtenaw,Personal Emergency Response System (PERS),,S5161,,Month,0,0,0,191816.77,605
Washtenaw,Environmental Modification ,,S5165,,Service,0,0,0,30890.35,605
Washtenaw,Enhanced Medical Equipment-Supplies,,S5199,,Item,0,0,0,884.58,605
Washtenaw,Occupational or Physical Therapy,,S8990,,Encounter,0,0,0,0,605
Washtenaw,Health Services,,S9445,,Encounter,0,0,0,0,605
Washtenaw,Health Services,,S9446,,Encounter,0,0,0,558700.68,605
Washtenaw,Health Services,,S9470,,Encounter,0,0,0,78650.52,605
Washtenaw,Prevention Services - Direct Model,,S9482,,15 minutes,37,1215,51734.7,80092.98,605
Washtenaw,Intensive Crisis Stabilization-Enrolled Program,,S9484,,Hour,0,0,0,0,605
Washtenaw,Residential Room and Board,,S9976,,Day,0,0,0,0,605
Washtenaw,Substance Use Disorder: Residential Room and Board,,S9976,HF,Day,0,0,0,0,605
Washtenaw,Private Duty Nursing,,T1000,,Up to 15 min,0,0,0,0,605
Washtenaw,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0,358015,605
Washtenaw,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0,0,605
Washtenaw,Assessment,,T1001,,Encounter,94,96,21905.28,287506.8,605
Washtenaw,Health Services,,T1002,,Up to 15 min,4,4,577.8,700149.15,605
Washtenaw,Respite Care,,T1005,,15 Minutes,9,4895,18062.55,526013.19,605
Washtenaw,Respite Care,,T1005,TD,15 Minutes,0,0,0,1661.75,605
Washtenaw,Respite Care,,T1005,TE,15 Minutes,0,0,0,991.2,605
Washtenaw,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,98663.45,605
Washtenaw,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0,0,605
Washtenaw,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0,605
Washtenaw,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,4,55,9148.7,2405442.74,605
Washtenaw,Targeted Case Management ,,T1017,,15 minutes,191,2131,342856.59,4628644.41,605
Washtenaw,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,1,12,24515.04,143004.4,605
Washtenaw,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,0,0,0,3766335.72,605
Washtenaw,Assessments,,T1023,,Encounter,52,57,32983.05,401583.1,605
Washtenaw,Prevention Services - Direct Model ,,T1027,,15 Minutes,0,0,0,0,605
Washtenaw,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,48577.42,605
Washtenaw,Transportation,,T2001,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,T2001,HF,Encounter,0,0,0,0,605
Washtenaw,Transportation,,T2002,,Per Diem,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,T2002,HF,Per Diem,0,0,0,0,605
Washtenaw,Transportation,,T2003,,Encounter / Trip,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0,605
Washtenaw,Transportation,,T2004,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,T2004,HF,Encounter,0,0,0,0,605
Washtenaw,Transportation,,T2005,,Encounter,0,0,0,0,605
Washtenaw,Substance Use Disorder: Transportation,,T2005,HF,Encounter,0,0,0,0,605
Washtenaw,Prevention Services - Direct Model ,,T2024,,,0,0,0,0,605
Washtenaw,Fiscal Intermediary Services,,T2025,,Month,0,0,0,252636,605
Washtenaw,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0,0,605
Washtenaw,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0,0,605
Washtenaw,Respite Care,,T2036,,Per session. One night = one session,0,0,0,1062.51,605
Washtenaw,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0,7079.52,605
Washtenaw,Housing Assistance,,T2038,,Service,0,0,0,54670.08,605
Washtenaw,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0,0,605
Washtenaw,Goods and Services ,,T5999,HK,Per Item,0,0,0,0,605
Washtenaw,Wraparound Services,,T5999,,Per Item,0,0,0,0,605
Washtenaw,Pharmacy (Drugs and Other Biologicals),,,,,0,0,0,0,605
Washtenaw,Other,,,,,0,0,0,0,605
Washtenaw,Aggregate for 'J' Codes,,ALL,,,0,0,0,0,605
West Michigan,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",100,,PT68,Day,8,90,80282,247229,315
West Michigan,"Local Psychiatric Hospital/IMD PT68
bundled per diem",100,,PT68,Day,2,13,2913,23055,315
