"CMH Name","MIC Group Num","MIC Serv Num","FirstOfMIC Totals","FirstOfService description","FirstOfRevenue Code","FirstOfModifier","FirstOfHCPCS Code","FirstOfUnit type","SumOfMIC-Cases","SumOfMIC-Units","SumOfMIC-Cost","SumOfOther Cost","FirstOfMIC Unique Consumers"
"Tuscola",371,371,2617441.35,"Substance Use Disorder: Transportation",,"HF","T2005","Encounter",0.00,0.00,0.00,0.00,302.00
"Tuscola",372,372,2617441.35,"Out of Home Prevocational Service",,,"T2015","Hour",0.00,0.00,0.00,0.00,302.00
"Tuscola",374,374,2617441.35,"Prevention Services - Direct Model ",,,"T2024",,0.00,0.00,0.00,0.00,302.00
"Tuscola",375,375,2617441.35,"Fiscal Intermediary Services",,,"T2025","Month",72.00,589.00,5341.33,17464.20,302.00
"Tuscola",376,376,2617441.35,"Enhanced Medical Equipment-Supplies",,,"T2028","Item",0.00,0.00,0.00,622.06,302.00
"Tuscola",377,377,2617441.35,"Enhanced Medical Equipment-Supplies",,,"T2029","Item",0.00,0.00,0.00,309.90,302.00
"Tuscola",378,378,2617441.35,"Respite Care",,,"T2036","Per session. One night = one session",20.00,140.00,11103.64,21230.50,302.00
"Tuscola",379,379,2617441.35,"Respite Care",,,"T2037","Per session. One day/partial day = one session",0.00,0.00,0.00,0.00,302.00
"Tuscola",380,380,2617441.35,"Housing Assistance",,,"T2038","Service",0.00,0.00,0.00,0.00,302.00
"Tuscola",381,381,2617441.35,"Enhanced Medical Equipment-Supplies",,,"T2039","Item",0.00,0.00,0.00,0.00,302.00
"Tuscola",382,382,2617441.35,"Goods and Services ",,"HK","T5999","Per Item",0.00,0.00,0.00,0.00,302.00
"Tuscola",383,383,2617441.35,"Wraparound Services",,,"T5999","Per Item",0.00,0.00,0.00,0.00,302.00
"Tuscola",384,384,2617441.35,"Pharmacy (Drugs and Other Biologicals)",,,,,0.00,0.00,0.00,2968.83,302.00
"Tuscola",385,385,2617441.35,"Other",,,,,0.00,0.00,0.00,0.00,302.00
"Tuscola",386,386,2617441.35,"Aggregate for 'J' Codes",,,"ALL",,0.00,0.00,0.00,0.00,302.00
"Van Buren",3,3,2163812.12,"Local Psychiatric Hospital/IMD PT68 
bundled per diem","0100","PT68",,"Day",2.00,23.00,22419.83,134506.69,398.00
"Van Buren",4,4,2163812.12,"Local Psychiatric Hospital/IMD PT68
bundled per diem","0100","PT68",,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",5,5,2163812.12,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",6,6,2163812.12,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154","PT68",,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",7,7,2163812.12,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",4.00,45.00,51858.04,510187.62,398.00
"Van Buren",8,8,2163812.12,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem","0100","PT73",,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",9,9,2163812.12,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",4.00,21.00,18377.76,243080.00,398.00
"Van Buren",10,10,2163812.12,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154","PT73",,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",12,12,2163812.12,"Local Psychiatric Hospital/IMD",,"PT68",,"Amount",0.00,0.00,0.00,0.00,398.00
"Van Buren",13,13,2163812.12,"Local Psychiatric Hospital/Acute Community",,"PT73",,"Amount",0.00,0.00,0.00,0.00,398.00
"Van Buren",16,16,2163812.12,"Inpatient Hospital Ancillary Services - Room and Board","0144",,,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",17,17,2163812.12,"Inpatient Hospital Ancillary Services - Leave of Absence","0183",,,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",18,18,2163812.12,"Inpatient Hospital Ancillary Services - Pharmacy","0250-0254, 0257-0258 ",,,,0.00,0.00,0.00,0.00,398.00
"Van Buren",19,19,2163812.12,"Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices","0270-0272",,,"# of items",0.00,0.00,0.00,0.00,398.00
"Van Buren",20,20,2163812.12,"Inpatient Hospital Ancillary Services - Laboratory","0300-0302, 0305-0307",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",21,21,2163812.12,"Inpatient Hospital Ancillary Services - Radiology","0320",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",22,22,2163812.12,"ECT Anesthesia","0370",,,,0.00,0.00,0.00,0.00,398.00
"Van Buren",23,23,2163812.12,"Inpatient Hospital Ancillary Services - Respiratory Services","0410",,,"# of treatments",0.00,0.00,0.00,0.00,398.00
"Van Buren",24,24,2163812.12,"Inpatient Hospital Ancillary Services -Physical Therapy","0420-0424",,,"# of treatments",0.00,0.00,0.00,0.00,398.00
"Van Buren",25,25,2163812.12,"Inpatient Hospital Ancillary Services - Occupational Therapy","0430-0434",,,"# of treatments",0.00,0.00,0.00,0.00,398.00
"Van Buren",26,26,2163812.12,"Inpatient Hospital Ancillary Services - Speech-Language Pathology","0440-0444",,,"# of treatments",0.00,0.00,0.00,0.00,398.00
"Van Buren",27,27,2163812.12,"Inpatient Hospital Ancillary Services - Emergency Room","0450",,,"# of visits",0.00,0.00,0.00,0.00,398.00
"Van Buren",28,28,2163812.12,"Inpatient Hospital Ancillary Services - Pulmonary Function","0460",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",29,29,2163812.12,"Inpatient Hospital Ancillary Services - Audiology","0470-0472",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",30,30,2163812.12,"Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT)","0610-0611",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",31,31,2163812.12,"Inpatient Hospital Ancillary Services - Pharmacy","0636",,,"# of units",0.00,0.00,0.00,0.00,398.00
"Van Buren",32,32,2163812.12,"ECT Recovery Room","0710",,,,0.00,0.00,0.00,0.00,398.00
"Van Buren",33,33,2163812.12,"Inpatient Hospital Ancillary Services -EKG/ECG","0730-0731",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",34,34,2163812.12,"Inpatient Hospital Ancillary Services - EEG","0740",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",35,35,2163812.12,"Crisis Observation Care","0762",,,"Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",36,36,2163812.12,"Additional Codes-ECT Facility Charge","0901",,,"Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",37,37,2163812.12,"Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services","0900, 0902-0904, 0911, 0914-0919",,,"# of visits",0.00,0.00,0.00,0.00,398.00
"Van Buren",38,38,2163812.12,"Outpatient Partial Hospitalization","0912",,,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",39,39,2163812.12,"Outpatient Partial Hospitalization","0913",,,"Day",0.00,0.00,0.00,0.00,398.00
"Van Buren",40,40,2163812.12,"Inpatient Hospital Ancillary Services - Other Diagnosis Services","0925",,,"# of tests",0.00,0.00,0.00,0.00,398.00
"Van Buren",41,41,2163812.12,"Inpatient Hospital Ancillary Services - Other Therapeutic Services","0940-0942",,,"# of visits",0.00,0.00,0.00,0.00,398.00
"Van Buren",42,42,2163812.12,"Additional Codes-ECT Anesthesia",,,"00104","Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",43,43,2163812.12,"Additional Codes-ECT Anesthesia","0901",,"00104","Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",44,44,2163812.12,"ABA Behavior Identification Assessment",,"U5","0359T","Encounter",5.00,8.00,4321.50,26387.11,398.00
"Van Buren",45,45,2163812.12,"ABA Behavioral Follow-up Assessment",,"U5","0362T","First 30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",46,46,2163812.12,"ABA Behavioral Follow-up Assessment",,"U5","0363T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",47,47,2163812.12,"ABA Adaptive Treatment",,"U5","0364T","First 30 Minutes",7.00,862.00,35587.42,152153.75,398.00
"Van Buren",48,48,2163812.12,"ABA Adaptive Treatment",,"U5","0365T","Each Additional 30 Minutes",7.00,7659.00,313016.58,1156373.19,398.00
"Van Buren",49,49,2163812.12,"ABA Group Adaptive Behavior Treatment",,"U5","0366T","First 30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",50,50,2163812.12,"ABA Group Adaptive Behavior Treatment",,"U5","0367T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",51,51,2163812.12,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0368T","First 30 Minutes",7.00,209.00,20372.80,102855.03,398.00
"Van Buren",52,52,2163812.12,"ABA Clinical Observation and Direction of Adaptive Behavior Treatment",,"U5","0369T","Each Additional 30 Minutes",7.00,579.00,56439.48,226457.62,398.00
"Van Buren",53,53,2163812.12,"ABA Family Behavior Treatment Guidance",,"U5","0370T","Encounter",4.00,21.00,4094.05,27289.05,398.00
"Van Buren",54,54,2163812.12,"ABA Family Behavior Treatment Guidance",,"U5","0371T","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",55,55,2163812.12,"ABA Adaptive Behavior Treatment Social Skills Group",,"U5","0372T","Encounter",0.00,0.00,0.00,519.88,398.00
"Van Buren",56,56,2163812.12,"ABA Exposure Adaptive Behavior Treatment",,"U5","0373T","First 60 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",57,57,2163812.12,"ABA Exposure Adaptive Behavior Treatment",,"U5","0374T","Each Additional 30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",58,58,2163812.12,"Drug Screen",,,"80305","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",59,59,2163812.12,"Drug Screen",,,"80306","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",60,60,2163812.12,"Drug Screen",,,"80307","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",61,61,2163812.12,"Interactive Complexity - Add On Code",,,"90785","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",62,62,2163812.12,"Assessment for Autism",,"U5","90785","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",63,63,2163812.12,"Substance Abuse - Interactive Complexity - Add On Code",,"HF","90785","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",64,64,2163812.12,"Assessment",,,"90791
","Encounter",154.00,156.00,63380.92,295737.84,398.00
"Van Buren",65,65,2163812.12,"Substance Use: Assessment",,"HF","90791","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",66,66,2163812.12,"Assessment for Autism",,"U5","90791","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",67,67,2163812.12,"Assessment",,,"90792","Encounter",61.00,62.00,20191.92,86131.57,398.00
"Van Buren",68,68,2163812.12,"Substance Use: Assessment",,"HF","90792","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",69,69,2163812.12,"Assessment for Autism",,"U5","90792","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",70,70,2163812.12,"Mental Health: Outpatient Care",,,"90832","30 Minutes",91.00,359.00,48693.43,101295.56,398.00
"Van Buren",71,71,2163812.12,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90832","30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",72,72,2163812.12,"Assessment",,,"90833","30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",73,73,2163812.12,"Mental Health: Outpatient Care",,,"90834","45 Minutes",137.00,767.00,205580.86,1078894.53,398.00
"Van Buren",74,74,2163812.12,"Substance Use Disorder: Outpatient Care","0900, 0906, 0914, 0915, 0916, 0919","HF","90834","45 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",75,75,2163812.12,"Assessment",,,"90836","45 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",76,76,2163812.12,"Mental Health: Outpatient Care",,,"90837","60 Minutes",52.00,172.00,67466.00,238470.96,398.00
"Van Buren",77,77,2163812.12,"Substance Use Disorder: Outpatient Care",,"HF","90837","60 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",78,78,2163812.12,"Assessment",,,"90838","60 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",79,79,2163812.12,"Psychotherapy for Crisis First 60 Minutes",,,"90839","First 30-74 Min.",26.00,32.00,6513.52,28484.72,398.00
"Van Buren",80,80,2163812.12,"Psychotherapy for Crisis Each Additional 30 Minutes",,,"90840","Each Additional 30 Minutes",6.00,11.00,1492.68,4342.34,398.00
"Van Buren",81,81,2163812.12,"Therapy-Family Therapy",,,"90846","Encounter",33.00,91.00,17640.79,19540.56,398.00
"Van Buren",82,82,2163812.12,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90846","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",83,83,2163812.12,"Therapy-Family Therapy",,,"90847","Encounter",78.00,223.00,45920.86,57319.53,398.00
"Van Buren",84,84,2163812.12,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90847","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",85,85,2163812.12,"Therapy-Family Therapy",,,"90849","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",86,86,2163812.12,"Therapy-Family Therapy",,"HS","90849","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",87,87,2163812.12,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90849","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",88,88,2163812.12,"Therapy-Group Therapy",,,"90853","Encounter",6.00,28.00,2431.71,44349.49,398.00
"Van Buren",89,89,2163812.12,"Substance Use Disorder: Outpatient Treatment","0900, 0906, 0914, 0915, 0916, 0919","HF","90853","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",90,90,2163812.12,"Pharmacological Management (SED Waiver)",,,"90863",,0.00,0.00,0.00,0.00,398.00
"Van Buren",91,91,2163812.12,"Additional Codes-ECT Physician",,,"90870","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",92,92,2163812.12,"Additional Codes-ECT Physician","0901",,"90870","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",93,93,2163812.12,"Assessments-Other",,,"90887","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",94,94,2163812.12,"Speech & Language Therapy ",,,"92507","Encounter",1.00,1.00,178.70,536.12,398.00
"Van Buren",95,95,2163812.12,"Speech & Language Therapy ",,,"92508","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",96,96,2163812.12,"Speech & Language Therapy ",,,"92521","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",97,97,2163812.12,"Speech & Language Therapy ",,,"92522","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",98,98,2163812.12,"Speech & Language Therapy ",,,"92523","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",99,99,2163812.12,"Speech & Language Therapy ",,,"92524","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",100,100,2163812.12,"Speech & Language Therapy ",,,"92526","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",101,101,2163812.12,"Speech & Language Therapy ",,,"92607","First Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",102,102,2163812.12,"Speech & Language Therapy ",,,"92608","Each Additional  30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",103,103,2163812.12,"Speech & Language Therapy ",,,"92609","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",104,104,2163812.12,"Speech & Language Therapy ",,,"92610","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",109,109,2163812.12,"Psychological Testing PSYCH/PHYS ",,,"96101","Per Hour",0.00,0.00,0.00,3799.55,398.00
"Van Buren",110,110,2163812.12,"Assessment for Autism",,"U5","96101","Hour",15.00,45.00,12212.85,50726.77,398.00
"Van Buren",111,111,2163812.12,"Psychological Testing by Technician ",,,"96102","Per Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",112,112,2163812.12,"Assessment for Autism",,"U5","96102","Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",113,113,2163812.12,"Psychological Testing by Comp ",,,"96103","Per Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",114,114,2163812.12,"Assessments-Other",,,"96105","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",115,115,2163812.12,"Assessments-Other",,,"96110","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",116,116,2163812.12,"Assessments-Other",,,"96111","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",117,117,2163812.12,"Neurobehavioral Status Exam",,,"96116","Per Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",118,118,2163812.12,"Neuropsych test by Psych/Phys ",,,"96118","Per Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",119,119,2163812.12,"Assessment for Autism",,"U5","96118","Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",120,120,2163812.12,"Neuropsych test by Tech ",,,"96119","Per Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",121,121,2163812.12,"Assessment for Autism",,"U5","96119","Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",122,122,2163812.12,"Neuropsych test Admin w/Comp ",,,"96120","Per Hour",0.00,0.00,0.00,0.00,398.00
"Van Buren",123,123,2163812.12,"Assessments-Other",,,"96127",,0.00,0.00,0.00,0.00,398.00
"Van Buren",124,124,2163812.12,"Medication Administration",,,"96372","Encounter",1.00,7.00,645.92,58871.39,398.00
"Van Buren",125,125,2163812.12,"Occupational or Physical Therapy",,,"97110","15 Minutes",0.00,0.00,0.00,184.54,398.00
"Van Buren",126,126,2163812.12,"Occupational or Physical Therapy",,,"97112","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",127,127,2163812.12,"Occupational or Physical Therapy",,,"97113","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",128,128,2163812.12,"Occupational or Physical Therapy",,,"97116","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",129,129,2163812.12,"Occupational or Physical Therapy",,,"97124","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",130,130,2163812.12,"Occupational or Physical Therapy",,,"97140","15 Minutes",0.00,0.00,0.00,184.54,398.00
"Van Buren",131,131,2163812.12,"Occupational or Physical Therapy",,,"97150","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",132,132,2163812.12,"Physical Therapy",,,"97161","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",133,133,2163812.12,"Physical Therapy",,,"97162","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",134,134,2163812.12,"Physical Therapy",,,"97163","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",135,135,2163812.12,"Physical Therapy",,,"97164","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",136,136,2163812.12,"Occupational Therapy",,,"97165","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",137,137,2163812.12,"Occupational Therapy",,,"97166","Encounter",0.00,0.00,0.00,4798.29,398.00
"Van Buren",138,138,2163812.12,"Occupational Therapy",,,"97167","Encounter",0.00,0.00,0.00,1476.39,398.00
"Van Buren",139,139,2163812.12,"Occupational Therapy",,,"97168","Encounter",0.00,0.00,0.00,2214.59,398.00
"Van Buren",140,140,2163812.12,"Occupational or Physical Therapy",,,"97530","15 Minutes",0.00,0.00,0.00,53703.99,398.00
"Van Buren",141,141,2163812.12,"Occupational or Physical Therapy 
(Note: Retired 12/31/17)",,,"97532","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",142,142,2163812.12,"Occupational or Physical Therapy",,,"97533","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",143,143,2163812.12,"Occupational or Physical Therapy",,,"97535","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",144,144,2163812.12,"Occupational or Physical Therapy",,,"97537","15 Minutes",0.00,0.00,0.00,553.64,398.00
"Van Buren",145,145,2163812.12,"Occupational or Physical Therapy",,,"97542","15 Minutes",0.00,0.00,0.00,276.82,398.00
"Van Buren",146,146,2163812.12,"Occupational or Physical Therapy",,,"97750","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",147,147,2163812.12,"Occupational Therapy",,,"97755","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",148,148,2163812.12,"Occupational or Physical Therapy",,,"97760","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",150,150,2163812.12,"C/O for Orthotic/Prosth Use  or Physical Therapy
(Note: Retired 12/31/17)",,,"97762","15 minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",151,151,2163812.12,"Occupational or Physical Therapy",,,"97763","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",152,152,2163812.12,"Assessment or Health Services",,,"97802","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",153,153,2163812.12,"Assessment or Health Services",,,"97803","15 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",154,154,2163812.12,"Health Services",,,"97804","30 Minutes",0.00,0.00,0.00,0.00,398.00
"Van Buren",155,155,2163812.12,"Substance Use Disorder: Acupuncture",,,"97810","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",156,156,2163812.12,"Substance Use Disorder: Acupuncture",,,"97811","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",157,157,2163812.12,"New Patient Evaluation and Management",,,"99201","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",158,158,2163812.12,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99201","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",159,159,2163812.12,"New Patient Evaluation and Management",,,"99202","Encounter",0.00,0.00,0.00,0.00,398.00
"Van Buren",160,160,2163812.12,"Substance Use Disorder: New Patient Evaluation and Management",,"HF","99202","Encounter",0.00,0.00,0.00,0.00,398.00
