CMH Name,FirstOfService Description,FirstOfRevenue Code,FirstOfHCPCS Code,FirstOfModifier,FirstOfUnit type,SumOfMIA-Cases,SumOfMIA-Units,SumOfMIA-Cost,SumOfOther Cost,FirstOfMIA Totals,FirstOfMIA Unique Consumers
Ottawa,Private Duty Nursing,,T1000,TD,Up to 15 min,0,0,0,0,10080094.54,1647
Ottawa,Private Duty Nursing,,T1000,TE,Up to 15 min,0,0,0,0,10080094.54,1647
Ottawa,Assessment,,T1001,,Encounter,1,1,213.91,173493.03,10080094.54,1647
Ottawa,Health Services,,T1002,,Up to 15 min,9,170,28736.91,68431.54,10080094.54,1647
Ottawa,Respite Care,,T1005,,15 Minutes,1,32,232.63,247617.3,10080094.54,1647
Ottawa,Respite Care,,T1005,TD,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Respite Care,,T1005,TE,15 Minutes,0,0,0,16141.61,10080094.54,1647
Ottawa,Respite Care (Children's Waiver & SED Waiver),,T1005,TT,15 minutes,0,0,0,771.54,10080094.54,1647
Ottawa,Substance Use Disorder: Treatment Planning,,T1007,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Child Sitting Services,,T1009,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Recovery Support Services,,T1012,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Family Psycho-Education - EBP,,T1015,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Supports Coordination/Wrap Facilitation,,T1016,,15 minutes,3,69,8747.06,1951347.59,10080094.54,1647
Ottawa,Targeted Case Management ,,T1017,,15 minutes,395,9128,730334.81,756940.39,10080094.54,1647
Ottawa,Nursing Home Mental Health Monitoring,,T1017,SE,15 minutes,0,0,0,0,10080094.54,1647
Ottawa,Personal Care in Licensed Specialized Residential Setting,,T1020,,Day,25,7768,505146.18,5681711.63,10080094.54,1647
Ottawa,Assessments,,T1023,,Encounter,284,322,317886.67,442051.33,10080094.54,1647
Ottawa,Prevention Services - Direct Model ,,T1027,,15 Minutes,0,0,0,0,10080094.54,1647
Ottawa,Enhanced Medical Supplies or Pharmacy,,T1999,,Item,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,T2001,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,T2001,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,T2002,,Per Diem,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,T2002,HF,Per Diem,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,T2003,,Encounter / Trip,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,T2003,HF,Encounter / Trip,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,T2004,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,T2004,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Transportation,,T2005,,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Substance Use Disorder: Transportation,,T2005,HF,Encounter,0,0,0,0,10080094.54,1647
Ottawa,Prevention Services - Direct Model ,,T2024,,,0,0,0,0,10080094.54,1647
Ottawa,Fiscal Intermediary Services,,T2025,,Month,8,60,4410.26,117573.19,10080094.54,1647
Ottawa,Enhanced Medical Equipment-Supplies,,T2028,,Item,0,0,0,0,10080094.54,1647
Ottawa,Enhanced Medical Equipment-Supplies,,T2029,,Item,0,0,0,0,10080094.54,1647
Ottawa,Respite Care,,T2036,,Per session. One night = one session,0,0,0,0,10080094.54,1647
Ottawa,Respite Care,,T2037,,Per session. One day/partial day = one session,0,0,0,0,10080094.54,1647
Ottawa,Housing Assistance,,T2038,,Service,0,0,0,0,10080094.54,1647
Ottawa,Enhanced Medical Equipment-Supplies,,T2039,,Item,0,0,0,0,10080094.54,1647
Ottawa,Goods and Services ,,T5999,HK,Per Item,0,0,0,0,10080094.54,1647
Ottawa,Wraparound Services,,T5999,,Per Item,0,0,0,0,10080094.54,1647
Ottawa,Pharmacy (Drugs and Other Biologicals),,,,,1,0,2826.5,2826.5,10080094.54,1647
Ottawa,Other,,,,,0,0,0,0,10080094.54,1647
Ottawa,Aggregate for 'J' Codes,,ALL,,,0,0,0,0,10080094.54,1647
Pathways,"Local Psychiatric Hospital/IMD PT68 
bundled per diem",100,,PT68,Day,9,128,137392.67,437348.07,10637941.59,1523
Pathways,"Local Psychiatric Hospital/IMD PT68
bundled per diem",100,,PT68,Day,1,6,1440.98,1440.98,10637941.59,1523
Pathways,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0,0,10637941.59,1523
Pathways,"Local Psychiatric Hospital/IMD PT68
physician costs excluded","0114, 0124, 0134, 0154",,PT68,Day,0,0,0,0,10637941.59,1523
Pathways,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",100,,PT73,Day,211,2014,1598731.11,1692561.24,10637941.59,1523
Pathways,"Local Psychiatric Hospital - Acute Community PT73
bundled per diem",100,,PT73,Day,13,76,7935.05,9622.55,10637941.59,1523
Pathways,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,0,0,0,0,10637941.59,1523
Pathways,"Local Psychiatric Hospital - Acute Community PT73
physician costs excluded","0114, 0124, 0134, 0154",,PT73,Day,0,0,0,0,10637941.59,1523
Pathways,Local Psychiatric Hospital/IMD,,,PT68,Amount,0,0,6198,6198,10637941.59,1523
Pathways,Local Psychiatric Hospital/Acute Community,,,PT73,Amount,0,0,110430,110430,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Room and Board,144,,,Day,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Leave of Absence,183,,,Day,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Pharmacy,"0250-0254, 0257-0258 ",,,,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Medical/Surgical Supplies and Devices,0270-0272,,,# of items,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Laboratory,"0300-0302, 0305-0307",,,# of tests,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Radiology,320,,,# of tests,0,0,0,0,10637941.59,1523
Pathways,ECT Anesthesia,370,,,,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Respiratory Services,410,,,# of treatments,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services -Physical Therapy,0420-0424,,,# of treatments,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Occupational Therapy,0430-0434,,,# of treatments,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Speech-Language Pathology,0440-0444,,,# of treatments,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Emergency Room,450,,,# of visits,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Pulmonary Function,460,,,# of tests,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Audiology,0470-0472,,,# of tests,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Magnetic Resonance Technology (MRT),0610-0611,,,# of tests,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Pharmacy,636,,,# of units,0,0,0,0,10637941.59,1523
Pathways,ECT Recovery Room,710,,,,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services -EKG/ECG,0730-0731,,,# of tests,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - EEG,740,,,# of tests,0,0,0,0,10637941.59,1523
Pathways,Crisis Observation Care,762,,,Hour,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-ECT Facility Charge,901,,,Encounter,2,11,8130.1,8130.1,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Psychiatric/Psychological Treatments/Services,"0900, 0902-0904, 0911, 0914-0919",,,# of visits,0,0,0,0,10637941.59,1523
Pathways,Outpatient Partial Hospitalization,912,,,Day,0,0,0,0,10637941.59,1523
Pathways,Outpatient Partial Hospitalization,913,,,Day,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Other Diagnosis Services,925,,,# of tests,0,0,0,0,10637941.59,1523
Pathways,Inpatient Hospital Ancillary Services - Other Therapeutic Services,0940-0942,,,# of visits,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-ECT Anesthesia,,104,,Minutes,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-ECT Anesthesia,901,104,,Minutes,0,0,0,0,10637941.59,1523
Pathways,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80300,,per date of service,0,0,0,0,10637941.59,1523
Pathways,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80301,,per date of service,0,0,0,0,10637941.59,1523
Pathways,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80302,,each procedure,0,0,0,0,10637941.59,1523
Pathways,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80303,,per date of service ,0,0,0,0,10637941.59,1523
Pathways,Drug Screen for Methadone Clients Only - Note: retired 12/31/16,,80304,,each procedure,0,0,0,0,10637941.59,1523
Pathways,Drug Screen,,80305,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Drug Screen,,80306,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Drug Screen,,80307,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Interactive Complexity - Add On Code,,90785,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Substance Abuse - Interactive Complexity - Add On Code,,90785,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Assessment,,"90791
",,Encounter,154,162,93211.56,99540.74,10637941.59,1523
Pathways,Substance Use: Assessment,,90791,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Assessment,,90792,,Encounter,86,86,51702.34,99797.54,10637941.59,1523
Pathways,Substance Use: Assessment,,90792,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Mental Health: Outpatient Care,,90832,,30 Minutes,203,405,41278.65,70634.49,10637941.59,1523
Pathways,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90832,HF,30 Minutes,0,0,0,0,10637941.59,1523
Pathways,Assessment,,90833,,30 Minutes,0,0,0,0,10637941.59,1523
Pathways,Mental Health: Outpatient Care,,90834,,45 Minutes,265,729,120971.55,204942.25,10637941.59,1523
Pathways,Substance Use Disorder: Outpatient Care,"0900, 0906, 0914, 0915, 0916, 0919",90834,HF,45 Minutes,0,0,0,0,10637941.59,1523
Pathways,Assessment,,90836,,45 Minutes,0,0,0,0,10637941.59,1523
Pathways,Mental Health: Outpatient Care,,90837,,60 Minutes,414,2461,541158.37,847904.92,10637941.59,1523
Pathways,Substance Use Disorder: Outpatient Care,,90837,HF,60 Minutes,0,0,0,0,10637941.59,1523
Pathways,Assessment,,90838,,60 Minutes,0,0,0,0,10637941.59,1523
Pathways,Psychotherapy for Crisis First 60 Minutes,,90839,,First 30-74 Min.,1,1,328,328,10637941.59,1523
Pathways,Psychotherapy for Crisis Each Additional 30 Minutes,,90840,,Each Additional 30 Minutes,0,0,0,0,10637941.59,1523
Pathways,Therapy-Family Therapy,,90846,,Encounter,2,3,555.6,46485.2,10637941.59,1523
Pathways,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90846,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Therapy-Family Therapy,,90847,,Encounter,5,11,2140.16,83076.12,10637941.59,1523
Pathways,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90847,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Therapy-Family Therapy,,90849,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Therapy-Family Therapy,,90849,HS,Encounter,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90849,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Therapy-Group Therapy,,90853,,Encounter,42,478,91170.72,97083.66,10637941.59,1523
Pathways,Substance Use Disorder: Outpatient Treatment,"0900, 0906, 0914, 0915, 0916, 0919",90853,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-ECT Physician,,90870,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-ECT Physician,901,90870,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Assessments-Other,,90887,,Encounter,12,14,3583.44,3839.4,10637941.59,1523
Pathways,Speech & Language Therapy ,,92507,,Encounter,0,0,0,20692.4,10637941.59,1523
Pathways,Speech & Language Therapy ,,92508,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Speech & Language Therapy ,,92521,,Encounter,1,1,592,592,10637941.59,1523
Pathways,Speech & Language Therapy ,,92522,,Encounter,0,0,0,879.06,10637941.59,1523
Pathways,Speech & Language Therapy ,,92523,,Encounter,0,0,0,7605.3,10637941.59,1523
Pathways,Speech & Language Therapy ,,92524,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Speech & Language Therapy ,,92526,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Speech & Language Therapy ,,92607,,First Hour,0,0,0,0,10637941.59,1523
Pathways,Speech & Language Therapy ,,92608,,Each Additional  30 Minutes,0,0,0,0,10637941.59,1523
Pathways,Speech & Language Therapy ,,92609,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Speech & Language Therapy ,,92610,,Encounter,0,0,0,3358.18,10637941.59,1523
Pathways,Psychological Testing PSYCH/PHYS ,,96101,,Per Hour,5,27,4474.98,21711.94,10637941.59,1523
Pathways,Psychological Testing by Technician ,,96102,,Per Hour,0,0,0,0,10637941.59,1523
Pathways,Psychological Testing by Comp ,,96103,,Per Hour,0,0,0,0,10637941.59,1523
Pathways,Assessments-Other,,96105,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Assessments-Other,,96110,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Assessments-Other,,96111,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Neurobehavioral Status Exam,,96116,,Per Hour,0,0,0,0,10637941.59,1523
Pathways,Neuropsych test by Psych/Phys ,,96118,,Per Hour,0,0,0,0,10637941.59,1523
Pathways,Neuropsych test by Tech ,,96119,,Per Hour,0,0,0,0,10637941.59,1523
Pathways,Neuropsych test Admin w/Comp ,,96120,,Per Hour,0,0,0,0,10637941.59,1523
Pathways,Assessments-Other,,96127,,,0,0,0,0,10637941.59,1523
Pathways,Medication Administration,,96372,,Encounter,97,885,74885.95,87409.25,10637941.59,1523
Pathways,Physical Therapy - Note: retired 1/1/17,,97001,,Encounter,0,0,0,591.62,10637941.59,1523
Pathways,Physical Therapy - Note: retired 1/1/17,,97002,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Occupational Therapy - Note: retired 1/1/17,,97003,,Encounter,0,0,0,11309.22,10637941.59,1523
Pathways,Occupational Therapy - Note: retired 1/1/17,,97004,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97110,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97112,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97113,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97116,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97124,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97140,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97150,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Physical Therapy,,97161,,Encounter,0,0,0,148.16,10637941.59,1523
Pathways,Physical Therapy,,97162,,Encounter,0,0,0,591.62,10637941.59,1523
Pathways,Physical Therapy,,97163,,Encounter,0,0,0,1926,10637941.59,1523
Pathways,Physical Therapy,,97164,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Occupational Therapy,,97165,,Encounter,0,0,0,13036.8,10637941.59,1523
Pathways,Occupational Therapy,,97166,,Encounter,1,1,456.09,15506.06,10637941.59,1523
Pathways,Occupational Therapy,,97167,,Encounter,0,0,0,3605.12,10637941.59,1523
Pathways,Occupational Therapy,,97168,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97530,,15 Minutes,0,0,0,7951.06,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97532,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97533,,15 Minutes,1,7,1077.58,6310.54,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97535,,15 Minutes,0,0,0,5679.1,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97537,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97542,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97750,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational Therapy,,97755,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Occupational or Physical Therapy,,97760,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,C/O for Orthotic/Prosth Use  or Physical Therapy,,97762,,15 minutes,0,0,0,0,10637941.59,1523
Pathways,Assessment or Health Services,,97802,,15 Minutes,0,0,0,17475.48,10637941.59,1523
Pathways,Assessment or Health Services,,97803,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Health Services,,97804,,30 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Acupuncture,,97810,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Acupuncture,,97811,,Encounter,0,0,0,0,10637941.59,1523
Pathways,New Patient Evaluation and Management,,99201,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: New Patient Evaluation and Management,,99201,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,New Patient Evaluation and Management,,99202,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: New Patient Evaluation and Management,,99202,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,New Patient Evaluation and Management,,99203,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: New Patient Evaluation and Management,,99203,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,New Patient Evaluation and Management,,99204,,Encounter,3,3,1323.93,1323.93,10637941.59,1523
Pathways,Substance Use Disorder: New Patient Evaluation and Management,,99204,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,New Patient Evaluation and Management,,99205,,Encounter,15,15,9235.95,12930.33,10637941.59,1523
Pathways,Substance Use Disorder: New Patient Evaluation and Management,,99205,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Established Patient Evaluation and Management,,99211,,Encounter,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Established Patient Evaluation and Management,,99211,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Established Patient Evaluation and Management,,99212,,Encounter,46,55,6354.7,8896.58,10637941.59,1523
Pathways,Substance Use Disorder: Established Patient Evaluation and Management,,99212,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Established Patient Evaluation and Management,,99213,,Encounter,537,1730,307749.7,435296.83,10637941.59,1523
Pathways,Sustance Abuse: Established Patient Evaluation and Management,,99213,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Established Patient Evaluation and Management,,99214,,Encounter,331,804,186278.76,313939.95,10637941.59,1523
Pathways,Substance Use Disorder: Established Patient Evaluation and Management,,99214,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Established Patient Evaluation and Management,,99215,,Encounter,15,17,7165.5,17281.5,10637941.59,1523
Pathways,Substance Use Disorder: Established Patient Evaluation and Management,,99215,HF,Encounter,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99221,,30 Minutes,3,3,245.64,409.4,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99222,,50 Minutes,2,2,296.52,296.52,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99223,,70 Minutes,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99224,,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99225,,25 minutes,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99226,,35 Minutes,0,0,0,0,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99231,,15 Minutes,4,23,1498.45,1563.6,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99232,,25 minutes,3,9,706.5,785,10637941.59,1523
Pathways,Additional Codes-Physician Services,,99233,,35 Minutes,1,1,105.12,105.12,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99241,HF,15 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99242,HF,30 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99243,HF,40 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99244,HF,60 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99245,HF,80 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99251,HF,20 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99252,HF,40 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99253,HF,55 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99254,HF,80 Minutes,0,0,0,0,10637941.59,1523
Pathways,Substance Use Disorder: Physician Consultations,,99255,HF,110 Minutes,0,0,0,0,10637941.59,1523
Pathways,Nursing Facility Services evaluation and management,,99304,,25 minutes,0,0,0,0,10637941.59,1523
Pathways,Nursing Facility Services evaluation and management,,99305,,35 Minutes,0,0,0,0,10637941.59,1523
Pathways,Nursing Facility Services evaluation and management,,99306,,45 Minutes,0,0,0,0,10637941.59,1523
