"","FY","PIHP","PIHPname","CMHSP","Population","Phase","Name","Item","Desc","People","Undup"
"12489",2012,6,"CMHPSM","Washtenaw","MIC","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"12490",2012,6,"CMHPSM","Washtenaw","MIC","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",38,FALSE
"12491",2012,6,"CMHPSM","Washtenaw","MIC","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",38,FALSE
"12492",2012,6,"CMHPSM","Washtenaw","MIC","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"12493",2012,6,"CMHPSM","Washtenaw","MIC","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",337,FALSE
"12494",2012,6,"CMHPSM","Washtenaw","MIC","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",20,FALSE
"12495",2012,6,"CMHPSM","Washtenaw","MIC","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",337,FALSE
"12496",2012,6,"CMHPSM","Washtenaw","MIC","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,FALSE
"12497",2012,6,"CMHPSM","Washtenaw","MIC","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"12498",2012,6,"CMHPSM","Washtenaw","MIC","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,FALSE
"12499",2012,6,"CMHPSM","Washtenaw","Other","Start","total_in","1","Total # of people who telephoned or walked in",6275,FALSE
"12500",2012,6,"CMHPSM","Washtenaw","Other","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",6275,FALSE
"12501",2012,6,"CMHPSM","Washtenaw","Other","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",102,FALSE
"12502",2012,6,"CMHPSM","Washtenaw","Other","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",16,FALSE
"12503",2012,6,"CMHPSM","Washtenaw","Other","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",7,FALSE
"12504",2012,6,"CMHPSM","Washtenaw","Other","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",9,FALSE
"12505",2012,6,"CMHPSM","Washtenaw","Other","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",6,FALSE
"12506",2012,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"12507",2012,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"12508",2012,6,"CMHPSM","Washtenaw","Other","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",0,FALSE
"12509",2012,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",0,FALSE
"12510",2012,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"12511",2012,6,"CMHPSM","Washtenaw","Other","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",2,FALSE
"12512",2012,6,"CMHPSM","Washtenaw","Other","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",0,FALSE
"12513",2012,6,"CMHPSM","Washtenaw","Other","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",2,FALSE
"12514",2012,6,"CMHPSM","Washtenaw","Other","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",0,FALSE
"12515",2012,6,"CMHPSM","Washtenaw","Other","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"12516",2012,6,"CMHPSM","Washtenaw","Other","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",0,FALSE
"12517",2013,6,"CMHPSM","Washtenaw","DD","Start","total_in","1","Total # of people who telephoned or walked in",266,FALSE
"12518",2013,6,"CMHPSM","Washtenaw","DD","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",39,FALSE
"12519",2013,6,"CMHPSM","Washtenaw","DD","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",3,FALSE
"12520",2013,6,"CMHPSM","Washtenaw","DD","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",227,FALSE
"12521",2013,6,"CMHPSM","Washtenaw","DD","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",25,FALSE
"12522",2013,6,"CMHPSM","Washtenaw","DD","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",161,FALSE
"12523",2013,6,"CMHPSM","Washtenaw","DD","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",16,FALSE
"12524",2013,6,"CMHPSM","Washtenaw","DD","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"12525",2013,6,"CMHPSM","Washtenaw","DD","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"12526",2013,6,"CMHPSM","Washtenaw","DD","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",9,FALSE
"12527",2013,6,"CMHPSM","Washtenaw","DD","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",9,FALSE
"12528",2013,6,"CMHPSM","Washtenaw","DD","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"12529",2013,6,"CMHPSM","Washtenaw","DD","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",138,FALSE
"12530",2013,6,"CMHPSM","Washtenaw","DD","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",4,FALSE
"12531",2013,6,"CMHPSM","Washtenaw","DD","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",136,FALSE
"12532",2013,6,"CMHPSM","Washtenaw","DD","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",5,FALSE
"12533",2013,6,"CMHPSM","Washtenaw","DD","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"12534",2013,6,"CMHPSM","Washtenaw","DD","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",5,FALSE
"12535",2013,6,"CMHPSM","Washtenaw","MIA","Start","total_in","1","Total # of people who telephoned or walked in",3063,FALSE
"12536",2013,6,"CMHPSM","Washtenaw","MIA","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",843,FALSE
"12537",2013,6,"CMHPSM","Washtenaw","MIA","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",135,FALSE
"12538",2013,6,"CMHPSM","Washtenaw","MIA","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",2193,FALSE
"12539",2013,6,"CMHPSM","Washtenaw","MIA","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",792,FALSE
"12540",2013,6,"CMHPSM","Washtenaw","MIA","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",902,FALSE
"12541",2013,6,"CMHPSM","Washtenaw","MIA","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",206,FALSE
"12542",2013,6,"CMHPSM","Washtenaw","MIA","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"12543",2013,6,"CMHPSM","Washtenaw","MIA","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"12544",2013,6,"CMHPSM","Washtenaw","MIA","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",180,FALSE
"12545",2013,6,"CMHPSM","Washtenaw","MIA","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",180,FALSE
"12546",2013,6,"CMHPSM","Washtenaw","MIA","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"12547",2013,6,"CMHPSM","Washtenaw","MIA","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",516,FALSE
"12548",2013,6,"CMHPSM","Washtenaw","MIA","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",84,FALSE
"12549",2013,6,"CMHPSM","Washtenaw","MIA","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",488,FALSE
"12550",2013,6,"CMHPSM","Washtenaw","MIA","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",18,FALSE
"12551",2013,6,"CMHPSM","Washtenaw","MIA","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"12552",2013,6,"CMHPSM","Washtenaw","MIA","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",18,FALSE
"12553",2013,6,"CMHPSM","Washtenaw","MIC","Start","total_in","1","Total # of people who telephoned or walked in",793,FALSE
"12554",2013,6,"CMHPSM","Washtenaw","MIC","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",164,FALSE
"12555",2013,6,"CMHPSM","Washtenaw","MIC","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",5,FALSE
"12556",2013,6,"CMHPSM","Washtenaw","MIC","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",628,FALSE
"12557",2013,6,"CMHPSM","Washtenaw","MIC","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",120,FALSE
"12558",2013,6,"CMHPSM","Washtenaw","MIC","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",459,FALSE
"12559",2013,6,"CMHPSM","Washtenaw","MIC","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",94,FALSE
"12560",2013,6,"CMHPSM","Washtenaw","MIC","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"12561",2013,6,"CMHPSM","Washtenaw","MIC","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"12562",2013,6,"CMHPSM","Washtenaw","MIC","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",51,FALSE
"12563",2013,6,"CMHPSM","Washtenaw","MIC","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",51,FALSE
"12564",2013,6,"CMHPSM","Washtenaw","MIC","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"12565",2013,6,"CMHPSM","Washtenaw","MIC","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",314,FALSE
"12566",2013,6,"CMHPSM","Washtenaw","MIC","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",31,FALSE
"12567",2013,6,"CMHPSM","Washtenaw","MIC","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",294,FALSE
"12568",2013,6,"CMHPSM","Washtenaw","MIC","Waiting","waiting","16"," Of the # in Row 13 - How many were put on a waiting list",2,FALSE
"12569",2013,6,"CMHPSM","Washtenaw","MIC","Waiting","some_wait","16a","     Of the # in row 16 - How many received some cmhsp services, but wait listed for other services",0,FALSE
"12570",2013,6,"CMHPSM","Washtenaw","MIC","Waiting","all_wait","16b","       Of the # in row 16 - How many were wait listed for all cmhsp services",2,FALSE
"12571",2013,6,"CMHPSM","Washtenaw","Other","Start","total_in","1","Total # of people who telephoned or walked in",58207,FALSE
"12572",2013,6,"CMHPSM","Washtenaw","Other","Entry","out_nonMH","3","# referred out due to non MH needs (of row 1)",42372,FALSE
"12573",2013,6,"CMHPSM","Washtenaw","Other","Entry","seeking_SUD","4","# seeking substance abuse services (of row 1)",132,FALSE
"12574",2013,6,"CMHPSM","Washtenaw","Other","Entry","req_CMHsvc","5","Total # who requested services the CMHSP provides (of row1)",26,FALSE
"12575",2013,6,"CMHPSM","Washtenaw","Other","Screening","screened_out","6","Of the # in Row 5 - How many people did not meet eligibility through phone or other screen",16,FALSE
"12576",2013,6,"CMHPSM","Washtenaw","Other","Screening","assmt_sched","7","Of the # in Row 5 - How many people were scheduled for assessment",408,FALSE
"12577",2013,6,"CMHPSM","Washtenaw","Other","Eligibility","no_elig_deter","9","Of the # in Row 7 - How many did not receive eligibility determination (dropped out, no show, etc.) ",101,FALSE
"12578",2013,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_FFS","10","Of the # in Row 7 - how many were not served because they were MA FFS enrolled and referred to other MA FFS providers (not health plan)",0,FALSE
"12579",2013,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_MHP","11","Of the # in Row 7 - how many were not served because they were MA HP enrolled and referred out to MA health plan",0,FALSE
"12580",2013,6,"CMHPSM","Washtenaw","Other","Eligibility","not_eligible","12","Of the # in Row 7 - how many otherwise did not meet cmhsp non-entitlement eligibility criteria",56,FALSE
"12581",2013,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_mh_Y","12a","     Of the # in row 12 - How many were referred out to other mental health providers",56,FALSE
"12582",2013,6,"CMHPSM","Washtenaw","Other","Eligibility","rfr_to_mh_N","12b","     Of the # in row 12 - How many were not referred out to other mental health providers",0,FALSE
"12583",2013,6,"CMHPSM","Washtenaw","Other","Eligibility","eligible","13","Of the # in Row 7 - How many people met the cmhsp eligibility criteria",124,FALSE
"12584",2013,6,"CMHPSM","Washtenaw","Other","Placement","urgent_crit","14","Of the # in Row 13 - How many met emergency/urgent conditions criteria",0,FALSE
"12585",2013,6,"CMHPSM","Washtenaw","Other","Placement","immed_crit","15","Of the # in Row 13 - How many met immediate admission criteria",150,FALSE
